,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,2.3902858781910316e-05,2.3902858781910316e-05,4.780571756382063e-05,0.0001434171526914619,0.0013385600917869777,0.9967253083468783,0.0014819772444784397,0.00021512572903719285,0.0,0.0,0.0
