,0
0,1.0000000000000002
1,0.004237359220583844
2,0.004405223037539712
3,0.00017073024645349765
4,0.0012495073356633072
5,0.0015897654737419655
6,0.0024162403752563686
7,0.0011028852435328417
8,0.0009089939609265817
9,0.00556445685050916
10,0.0024544761599037492
11,0.0008928604694559861
12,0.002899087159113284
13,0.0013285591993812892
14,0.004432945015903054
15,0.004527205715145371
16,0.00026990647074083215
17,0.0016789364639892457
18,0.0005308219128642046
19,0.0021015917488642686
20,0.001036498430190537
21,0.0026363284671837286
22,0.00039347378927837706
23,0.0009467643010942083
24,1.9531294859930786e-05
25,0.005402640269752316
26,0.0010815867696187364
27,0.0010309294448216147
28,0.00275772384873993
29,0.0010183073963834087
30,0.0003569594809507906
31,0.0016872586810195388
32,0.0014043692634392194
33,0.001103137830726501
34,0.0009593777025987
35,0.0006111225525528786
36,0.00031074929705938304
37,0.0011973253468452517
38,0.002042270793676975
39,0.0018833038444811424
40,0.0043277045823746875
41,0.004109079360832305
42,0.0011451652302221147
43,0.0004710821169786522
44,0.0046381603202903755
45,0.00024595677980316093
46,-0.00013919201774941823
47,0.0010284050178273121
48,0.0003418557177466553
49,-0.00020473313927700957
50,-0.00038610946152254017
51,0.008410737946907224
52,-0.0009339884667527777
53,0.0031725207241256655
54,-5.5855603097573e-05
55,7.833624999064344e-05
56,-0.0005901551926982757
57,-0.0005667586898766522
58,0.01595840058514694
59,-3.494111458634704e-05
60,0.0017026688634810597
61,5.758171593984091e-05
62,-0.00039920281242264666
63,-0.0006935448505869104
64,0.00022141121462969298
65,-0.0005426203554385178
66,0.0007879541143478518
67,4.7839229643291607e-05
68,3.4583591898281714e-05
69,1.2165463852620117e-05
70,0.0014068037946893047
71,-0.0001835330456521382
72,0.0009957931025794447
73,0.0007078920349329406
74,3.0373075193372384e-05
75,0.0003558759212069626
76,-0.0006544461079306321
77,-0.0003511659148359749
78,1.613601926152522e-05
79,0.003524605847774054
80,-0.00040108573832622093
81,-0.0004491761197164743
82,0.0032616892705963985
83,-0.0008012901605723617
84,-0.00022166376487885972
85,-0.00044933375077215625
86,-0.00035909348857742136
87,-0.00015725640801936015
88,0.0005292702758474469
89,-0.000521016339378828
90,-0.0005411474486209191
91,0.0003653693863992446
92,-0.0003812252019715095
93,-0.001004939639441758
94,0.00040813880733583095
95,-0.0010164036988915257
96,-0.00043361016547549677
97,-0.0008164718784588189
98,-0.0015022242425244837
99,0.0019240324242916127
100,0.0001902415863673627
