,0
0,1.0
1,0.004941563844408913
2,0.004899702124677173
3,0.000255899566354252
4,0.0023648973008353106
5,0.002328371116123703
6,0.0017036630691347676
7,-0.00023264710526168047
8,0.003051435367492742
9,4.0575867325743395e-05
10,0.007047181595873484
11,0.006570289665196493
12,0.028506976391943363
13,0.001754146767956561
14,0.0005555971996454144
15,0.0005424007123641785
16,0.0057588014370522165
17,-0.0020798867180325253
18,-1.6375109512533985e-05
19,0.0035161585001064885
20,0.009534322501039395
21,0.005854696376867407
22,-0.0005002676848668162
23,0.0011913330196159045
24,0.002939127186925825
25,0.00010218058235593838
26,0.021990802239746865
27,0.0041306014701393496
28,-0.00017991502048924631
29,0.0013741733613250402
30,-0.00024063304791573136
31,0.00045594367499853715
32,0.00981270457406425
33,0.010960306884404273
34,-0.0005358507191746317
35,0.006770606448518195
36,0.001364677743813488
37,0.00716836461183179
38,0.001003254266760206
39,0.004215816144730094
40,0.0008714126437596371
41,0.0015382230588699027
42,0.0009578093168136972
43,0.0010374682088853298
44,-0.0011394556396516669
45,0.005294080581848852
46,0.0016933525714795178
47,0.004540568158814238
48,0.002340877644039964
49,0.008209256400893697
50,0.0009068431516678272
51,0.00183541660847854
52,0.003053165726322595
53,4.9732739277538916e-05
54,0.0005069757718713198
55,0.0032911329980316504
56,0.003597833965811817
57,0.007992154034207182
58,0.0010031788089014432
59,-0.0001641172790131248
60,-0.0004835438586346129
61,0.002410047886376345
62,0.010114516475959671
63,0.05398971336682671
64,-0.0005999783909541924
65,-0.00010731864635270379
66,0.0008614697486774943
67,-0.00048787857981023636
68,0.002324202300218065
69,0.005238383871576126
70,-0.001727323231932332
71,-9.390937858713951e-05
72,0.0013551690169090515
73,0.011611302712759232
74,0.0009467127697929875
75,0.0003994630501874434
76,0.0018696968217014973
77,0.0006116882413969451
78,0.001695602684221201
79,-0.001109392923996503
80,0.0003015845992964725
81,-1.823302445716816e-05
82,-0.00029620389266423364
83,0.0024639612533983576
84,0.000364775400837785
85,0.0053597521237880716
86,0.0032548582756401056
87,0.0013227286582968183
88,0.0011866584736787062
89,0.0008763793242459154
90,-0.0011855330401774734
91,-0.0007979680874693647
92,0.019631867709821504
93,-0.0008784412338220359
94,-0.001267508886464886
95,-0.0013356023590218279
96,0.0005210388369783844
97,0.02808801600823934
98,-0.0008527689483900536
99,6.076098804740378e-05
100,-0.0009896137455921773
