,S_0,S_1,S_2,S_3
S_0,0.0,130.20187865171536,83.86193417095294,98.3819089941169
S_1,130.20187865171536,0.0,126.80766626762869,134.90895374622266
S_2,83.8619341709529,126.80766626762868,0.0,103.9764958556523
S_3,98.3819089941169,134.90895374622266,103.97649585565232,0.0
