lag,acf,lower,upper
1,0.0300476935160369,0.020453159240578018,0.03964222779149579
2,0.02797094758875135,0.018367754661824574,0.037574140515678124
3,0.019798854528695186,0.010188164782906664,0.02940954427448371
4,0.02219463641734991,0.012580192720907745,0.03180908011379207
5,0.020623500263403833,0.011004341224699161,0.030242659302108503
6,0.01701712272001819,0.007393894157560723,0.026640351282475657
7,0.02183250408466568,0.012206505796488165,0.03145850237284319
8,0.02360303976933826,0.013972484194739957,0.033233595343936564
9,0.028366586366907445,0.01873070710778906,0.03800246562602583
10,0.01876726300312935,0.009123699565079501,0.028410826441179197
11,0.019864319240441793,0.010217394276582685,0.0295112442043009
12,0.020407142771822127,0.0107564531845599,0.030057832359084352
13,0.016039497977825348,0.006384836799709219,0.025694159155941476
14,0.017873936286780905,0.00821682244982957,0.02753105012373224
15,0.018782580179875656,0.0091224214473972,0.02844273891235411
16,0.009313128418585441,-0.00035039154588299877,0.01897664838305388
17,0.012692848224999114,0.0030285020607657663,0.022357194389232463
18,0.012448700042538466,0.0027828194061311397,0.02211458067894579
19,0.023065099424633057,0.013397743009579466,0.03273245583968665
20,0.015551622162153196,0.005879201242318825,0.025224043081987568
21,0.018689967726773858,0.009015245299749536,0.02836469015379818
22,0.012092083464802488,0.0024140378735435404,0.021770129056061436
23,0.00961591472074824,-6.352156330400108e-05,0.01929535100480048
24,0.010861316402531773,0.0011810007736556844,0.02054163203140786
25,0.011827024913021482,0.0021455875290576267,0.021508462296985338
26,0.008028570628077417,-0.0016541966870151081,0.017711337943169942
27,0.009832627243143707,0.00014924713896196685,0.019516007347325448
28,0.009650139023009818,-3.416013163721511e-05,0.01933443817765685
29,0.010875886942346452,0.0011907026172779493,0.020561071267414955
30,0.010598922397103973,0.0009126138707668697,0.020285230923441075
31,0.007640480871051542,-0.0020468952071721848,0.01732785694927527
32,0.03731190503498334,0.027623974240892336,0.04699983582907435
33,0.01215624744169123,0.0024550971359297673,0.021857397747452694
34,0.010160165065334579,0.000457612616782975,0.019862717513886182
35,0.00912146675275272,-0.0005820650536466805,0.01882499855915212
36,0.005796120447139886,-0.00390820063664655,0.015500441530926322
37,0.0045957735668525415,-0.00510886619363498,0.014300413327340063
38,0.007457274974502821,-0.002247565132199431,0.017162115081205073
39,0.015159763646786412,0.005454396057743078,0.024865131235829747
40,0.005641810084537673,-0.0040657370799491235,0.015349357249024469
41,0.008255799055014255,-0.0014520499436829933,0.017963648053711503
42,0.0049897572508098955,-0.004718738039554142,0.014698252541173934
43,0.005380230783820179,-0.0043285005812342195,0.015088962148874577
44,0.011800775477348521,0.0020917696510774526,0.02150978130361959
45,0.007360626201921357,-0.002349699899967363,0.017070952303810075
46,0.00879161178440152,-0.0009192279257754701,0.018502451494578513
47,0.007226997384425262,-0.0024845750011910596,0.016938569770041583
48,0.006504387682385833,-0.003207679769082871,0.016216455133854536
49,0.004074598205725706,-0.005637870241686407,0.013787066653137819
50,0.005295385184723013,-0.004417240619026158,0.015008010988472183
51,0.0074123871392788145,-0.0023005044310153615,0.01712527870957299
52,0.005396735800171873,-0.0043166764895763415,0.015110148089920087
53,0.003173577148034236,-0.006540111156354646,0.012887265452423118
54,0.004945145859191072,-0.004768637891612762,0.014658929609994906
55,0.007984962133305245,-0.001729053363578979,0.017698977630189468
56,0.002454552835422709,-0.007260066862157417,0.012169172533002835
57,0.0026904626314263732,-0.0070242141568694376,0.012405139419722183
58,0.007949430716413077,-0.0017653146636254103,0.017664176096451566
59,0.004968578827100289,-0.0047467653436401094,0.014683922997840687
60,0.0074594013603260624,-0.002256176720392091,0.017174979441044215
61,0.004142112118148502,-0.005573993162469137,0.01385821739876614
62,0.0038807991206828616,-0.005835468713183167,0.013597066954548891
63,0.003986592161045383,-0.00572981836082273,0.013703002682913495
64,0.004838068246906129,-0.004878492846259756,0.014554629340072015
65,0.0029039089251271504,-0.006812873923455238,0.012620691773709539
66,0.005026470080749949,-0.00469039265729469,0.014743332818794589
67,0.003143311601834801,-0.006573790491253979,0.012860413694923582
68,0.0012306333744749138,-0.008486562320329911,0.01094782906927974
69,0.0016537855295490204,-0.008063424512348538,0.01137099557144658
70,0.0009310736195262653,-0.008786162332167868,0.010648309571220397
71,0.005929433941655118,-0.003787810222492239,0.015646678105802475
72,0.0016284025945019571,-0.008089174630589977,0.011345979819593892
73,0.00397259097552628,-0.0057450113691707,0.013690193320223261
74,0.0015207335676185186,-0.008197018274270948,0.011238485409507984
75,0.0034559687241661036,-0.006261805024968505,0.013173742473300713
76,0.0005868960761739254,-0.009130990813460438,0.010304782965808288
77,0.0010631072839875108,-0.008654782868505774,0.010780997436480796
78,0.0017114944467230466,-0.008006406411832385,0.011429395305278478
79,0.001479154625050835,-0.00823877398112227,0.011197083231223941
80,0.00132844658621302,-0.008389502745257986,0.011046395917684025
81,0.003472997166820044,-0.006244968881752782,0.01319096321539287
82,0.002756362204687918,-0.006961718099808395,0.01247444250918423
83,0.00390844123202146,-0.005809711040283362,0.013626593504326281
84,0.0022744951239662653,-0.007443801848173875,0.011992792096106406
85,0.002215365128951653,-0.007502980846627169,0.011933711104530476
86,0.005491179555647035,-0.004227212908378262,0.01520957201967233
87,0.0011190774011663387,-0.008599600676056925,0.010837755478389603
88,0.001009621801042533,-0.008709068138253577,0.010728311740338644
89,0.001146782156219348,-0.008571917438188283,0.01086548175062698
90,0.0005166416538483392,-0.009202070397207922,0.010235353704904599
91,0.0011967630664530247,-0.008521951512840697,0.010915477645746748
92,0.002491410745167083,-0.007227317400226888,0.012210138890561054
93,0.0034890505878240868,-0.006229736350853455,0.013207837526501629
94,0.0029222521810921727,-0.0067966500624664986,0.012641154424650844
95,0.002637451158751179,-0.007081531969094062,0.012356434286596421
96,0.0011129124952230876,-0.008606136518805275,0.01083196150925145
97,0.004199149153674186,-0.005519911591644964,0.013918209898993335
98,0.0022757724195237284,-0.007443455335755222,0.01199500017480268
99,0.0008310952119065075,-0.008888181597166311,0.010550372020979325
100,0.001886633986140746,-0.007832649365003181,0.011605917337284673
