,S_0,S_1,S_2,S_3,S_4,S_5,S_6
S_0,0.1198546164340213,6.33426412063167e-89,1.0380855344553862e-25,0.8801453835659787,1.7438943388892907e-20,3.4291264367270276e-99,1.1480524666054604e-27
S_1,0.003775574891418591,4.534228406253444e-09,2.1450811726642316e-05,1.3241760620754112e-20,0.0008503248467427089,0.9953525169769106,1.2793897301861935e-07
S_2,0.010189363034976058,8.782381297556777e-08,0.002075550016469776,7.94323756832203e-15,2.8021492150892413e-07,0.0015612930123814323,0.9861734258974303
S_3,3.4783055147638877e-12,1.7542666144125414e-185,2.961295246918792e-70,0.9588741130838097,0.041125886912711955,1.386221309713447e-170,2.725469882372151e-71
S_4,0.005703455727587723,1.9071509875620886e-122,0.009136795523133645,4.095828149007919e-12,0.9851597464598564,5.584250744654584e-116,2.2853264241876364e-09
S_5,1.6038956170749043e-36,0.9715823321177206,9.813789278228508e-05,7.6981231034165e-23,0.0001443958785530594,1.6999576839383866e-09,0.028175132410986126
S_6,1.3800082858660253e-11,0.009354380679819791,0.9756036554814391,2.518223678984775e-10,0.0012201944605695918,0.006834392826777437,0.00698737628577161
