center,difference,J,Jsim
-0.011389751180471192,0.0,0.0,0.0
-0.0112473792907153,0.16831676117056646,0.16831676117056646,0.0
-0.011105007400959412,0.0,0.0,0.0
-0.010962635511203522,0.0,0.0,0.0
-0.010820263621447631,0.0,0.0,0.0
-0.010677891731691742,0.0,0.0,0.0
-0.010535519841935853,0.0,0.0,0.0
-0.010393147952179962,0.16831676117056646,0.16831676117056646,0.0
-0.010250776062424072,0.0,0.0,0.0
-0.010108404172668183,0.0,0.0,0.0
-0.009966032282912292,0.0,0.0,0.0
-0.009823660393156403,0.0,0.0,0.0
-0.009681288503400512,0.0,0.0,0.0
-0.009538916613644623,0.0,0.0,0.0
-0.009396544723888733,0.0,0.1683167611705685,0.1683167611705685
-0.009254172834132842,0.0,0.0,0.0
-0.009111800944376953,0.0,0.0,0.0
-0.008969429054621064,0.0,0.0,0.0
-0.008827057164865173,0.0,0.0,0.0
-0.008684685275109284,0.0,0.0,0.0
-0.008542313385353394,0.0,0.0,0.0
-0.008399941495597503,0.0,0.0,0.0
-0.008257569605841614,0.0,0.0,0.0
-0.008115197716085723,0.0,0.0,0.0
-0.007972825826329834,0.0,0.1683167611705685,0.1683167611705685
-0.007830453936573945,0.0,0.0,0.0
-0.007688082046818054,0.0,0.0,0.0
-0.007545710157062164,0.0,0.0,0.0
-0.007403338267306274,0.16831676117056749,0.16831676117056749,0.0
-0.007260966377550385,0.0,0.0,0.0
-0.007118594487794495,0.0,0.0,0.0
-0.0069762225980386046,0.0,0.0,0.0
-0.006833850708282714,0.0,0.0,0.0
-0.006691478818526825,0.0,0.0,0.0
-0.006549106928770935,0.0,0.0,0.0
-0.006406735039015045,0.0,0.0,0.0
-0.006264363149259156,0.0,0.0,0.0
-0.0061219912595032655,0.16831676117056749,0.16831676117056749,0.0
-0.005979619369747375,0.0,0.0,0.0
-0.005837247479991485,0.16831676117056749,0.33663352234113497,0.16831676117056749
-0.005694875590235596,0.0,0.1683167611705685,0.1683167611705685
-0.005552503700479706,-0.67326704468227,0.16831676117056749,0.8415838058528375
-0.005410131810723816,0.0,0.0,0.0
-0.005267759920967926,-0.5049502835117056,0.1683167611705685,0.673267044682274
-0.005125388031212036,0.0,0.16831676117056749,0.16831676117056749
-0.004983016141456146,0.16831676117056749,0.33663352234113497,0.16831676117056749
-0.004840644251700256,0.16831676117056749,0.16831676117056749,0.0
-0.004698272361944367,-0.33663352234113697,0.5049502835117056,0.8415838058528425
-0.004555900472188477,-0.5049502835117023,0.6732670446822699,1.1782173281939723
-0.004413528582432586,-1.0099005670234051,0.6732670446822699,1.683167611705675
-0.004271156692676697,0.336633522341137,0.673267044682274,0.336633522341137
-0.004128784802920807,0.0,0.33663352234113497,0.33663352234113497
-0.003986412913164917,0.16831676117056749,0.16831676117056749,0.0
-0.003844041023409027,0.33663352234113497,0.6732670446822699,0.33663352234113497
