,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.0112473792907153,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
-0.010393147952179962,0.0,0.0,0.0,0.0,0.0,0.00019456527068873714,0.0
-0.009396544723888733,0.0,0.0,0.0,0.0,0.0,1.5678645802792992e-133,0.0031893723208344664
-0.007972825826329834,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
-0.007403338267306274,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
-0.0061219912595032655,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
-0.005837247479991485,0.0,0.0,0.0,0.0,0.0,0.00020796337764498232,0.002969746529851141
-0.005694875590235596,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
-0.005552503700479706,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,2.8328599745352176e-245
-0.005267759920967926,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
-0.005125388031212036,0.0,0.0,0.0,0.0,0.0,0.00019456527068873714,0.0
-0.004983016141456146,0.0,0.0,0.0,0.0,0.0,0.0,0.006378744641668933
-0.004840644251700256,0.0,0.0,0.0,0.0,0.0,0.00019456527068873714,0.0
-0.004698272361944367,0.0,0.0003979377708064004,0.0,0.0,0.0,0.0,0.0028626095816113918
-0.004555900472188477,0.0,0.0,0.0,0.0,0.0,0.0007782610827549485,1.7164490328091326e-184
-0.004413528582432586,0.0,7.567029964547538e-44,0.0,0.0,0.0,0.0007782610827549485,1.962483162907381e-121
-0.004271156692676697,0.0,0.0,0.0,0.0,0.0,0.0007782610827549485,1.9415728956632345e-183
-0.004128784802920807,0.0,1.4819842398553622e-146,0.0,0.0,0.0,0.00038913054137747427,0.0
-0.003986412913164917,0.0,0.0,0.0,0.0,0.0,0.00019456527068873714,0.0
-0.003844041023409027,0.0,0.0007570921271330417,0.0,0.0,0.0,0.0,0.0
-0.003701669133653137,0.0,0.0005364691680245063,0.0,0.0,0.0,0.00020425863993362686,0.013126859103884695
-0.0035592972438972473,0.0,0.000580174293939754,0.0,0.0,0.0,3.2976926915150645e-222,0.012549296240519894
-0.003416925354141357,0.0,0.0009463651589163021,0.0,0.0,0.0,3.2219123130704742e-96,5e-324
-0.0032745534643854675,0.0,0.0010013849507016686,0.0,0.0,0.0,0.0007217028896459731,1.2562069225508063e-129
-0.003132181574629578,0.0,0.0012951198165133291,0.0,0.0,0.0,0.0008088854822957461,1.626272151056002e-12
-0.0029898096848736877,0.0,0.0012207464573927424,0.0,0.0,0.0,0.0006907731147537612,2.1316219134120398e-135
-0.002847437795117798,0.0,1.2455626993438957e-153,0.0,0.0,0.0,0.003502174872397269,1.3441219146587798e-152
-0.002705065905361908,0.0,0.0015191020414500015,0.0,0.0,0.0,0.0021351626847765813,3.448077183589809e-114
-0.002562694015606018,0.0,0.002069684452040479,0.0,0.0,0.0,0.0011586009221618988,0.003541053493683871
-0.002420322125850128,0.00013459834462932908,0.0074057068160248265,3.925184427974693e-109,0.0,0.0,0.000372538474088443,6.560211446468068e-140
-0.0022779502360942383,4.103194786213335e-267,0.004669170313308535,0.00020254151960742174,1.7682836284063543e-205,0.0002252137539817091,0.003703920568015427,2.5331317614754176e-31
-0.0021355783463383486,4.6981946770474427e-54,0.00383046947730523,9.753339081611759e-05,0.0,5.9416447654930075e-43,0.005618263278074211,0.0005838145187488427
-0.0019932064565824584,0.0005725155659677014,0.007155736632546387,2.4726825152491245e-192,0.0,0.00045844870171117606,0.008830322621817871,1.1638648590622647e-83
-0.0018508345668265685,9.930939023172507e-220,0.009831943645067868,0.00030309878196540087,0.0,0.0011514435158255626,0.009737295142271984,0.02374946179916167
-0.0017084626770706786,2.492798095078253e-41,0.014299457879679229,0.00107157327932889,1.6656052510379668e-147,0.0021584753771450482,0.005775390076985567,0.014241279344832053
-0.001566090787314789,0.0012074580094316386,0.010181601620312434,0.0015710746520954677,0.00013059020013129745,0.0021322829564094136,0.022302762402964287,0.0005738068813458848
-0.001423718897558899,0.001660957651151972,0.014771265769658043,0.002284557986808836,0.00028839497389861093,0.005924046049385873,0.01893553942332139,0.03713795867009408
-0.001281347007803009,0.0037274322836833886,0.02312373416383733,0.005778500309220438,0.0015583497215926744,0.01109341534881164,0.02279683428945585,0.002718429372876627
-0.0011389751180471191,0.005495922470066005,0.031132779064350614,0.01215705422474396,0.001810855618177527,0.010291368164489511,0.028112992593373555,0.03195010056917445
-0.0009966032282912292,0.012397627763676838,0.028683343132427916,0.013355806105574637,0.005418928458857591,0.0299274382846993,0.03633085755380056,0.07751511641572062
-0.0008542313385353393,0.01967829641265392,0.052147820912854144,0.026335825105277436,0.01676853522989609,0.03324485538825323,0.02720181959826448,0.0003389609761718194
-0.0007118594487794495,0.04295168104145634,0.051403654211138274,0.0429095242281614,0.020503420251105468,0.032690003449544196,0.046279067353726173,0.0462801792480418
-0.0005694875590235596,0.042127007602287964,0.05354043717990367,0.037568065586696724,0.06895985359677295,0.08179481672943407,0.040011398090580096,2.3096095627966393e-10
-0.00042711566926766965,0.050809552326783726,0.0404693913026836,0.07202560888718355,0.05723550415218654,0.05597973126846459,0.04311595859997389,4.2526292714179006e-10
-0.0002847437795117798,0.15932446234671277,0.07024271179923733,0.14807739662952266,0.07531460756185598,0.061010304799236255,0.07049394378986776,0.02283762941595713
-0.0001423718897558899,0.08652260074264476,0.048339445883361996,0.10598779682548658,0.18810518903053253,0.1309841036589168,0.05928805935736869,0.0005042712018305975
0.0,0.09796038297777772,0.0342572757984768,0.10692968204092691,0.11554881518789792,0.0724447436392663,0.05667044799011377,0.07917925486908173
0.0001423718897558899,0.09287939865772042,0.05294239359722353,0.09652977129366692,0.19863349431874847,0.12866950351490122,0.05654417743442033,8.686761131082569e-28
0.0002847437795117798,0.16640221435076608,0.09219840645833116,0.14881698624302625,0.07459764009457318,0.06142979455315737,0.06773969374350013,0.02326346057767825
0.00042711566926766965,0.0675780856868709,0.04948252846285661,0.055631944896684105,0.0677996356807687,0.056719848310446,0.050850927617698015,0.09373014519506932
0.0005694875590235596,0.04237637408403684,0.04480075712938703,0.03623137312141585,0.06665256503804987,0.08361753759729576,0.05730003172823076,3.5861381729117065e-16
0.0007118594487794495,0.048769291690593256,0.03908392747027712,0.04192331352694821,0.017760685733800442,0.035935966598882665,0.051672374009673214,0.08777000116936898
0.0008542313385353393,0.02562233318723396,0.03365728300215095,0.016968682542302157,0.013152282491327775,0.03632466219545701,0.03667410272130525,0.15651229820324758
0.0009966032282912292,0.012873490446205832,0.03119847031361246,0.012484954213374347,0.006229424039702726,0.031027818374636567,0.040229783962514046,4.522681363149787e-14
0.0011389751180471191,0.011025800496724669,0.03273405131378152,0.007387343354736572,0.0012599452545270378,0.011894304070485513,0.024070255605828053,1.664577807473057e-20
0.001281347007803009,0.003872764034945018,0.026770747143360942,0.004115042118487782,0.0014412616901217992,0.008883018096194722,0.012288348215783344,0.14208340329193336
0.001423718897558899,0.002697613648707767,0.014843131261715584,0.0004822925340967305,0.0003723424131598908,0.007564207249605004,0.013978015740448387,0.05513557294191756
