lag,acf,lower,upper
1,-0.0033651219736354214,-0.012959656249094304,0.006229412301823462
2,-0.0024796231840106425,-0.01207426610780086,0.007115019739779576
3,0.0059788082341910315,-0.0036158936810425316,0.015573510149424595
4,-0.003985540937369224,-0.013580585808122322,0.005609503933383875
5,-0.0053655746313312795,-0.01496077189749452,0.004229622634831963
6,-0.0005447398302734462,-0.010140213294175644,0.009050733633628752
7,0.007193500904176018,-0.0024019754065434168,0.016788977214895452
8,-0.00478075363281542,-0.014376726365090091,0.004815219099459251
9,0.006893135769595857,-0.0027030562161905504,0.016489327755382265
10,-0.002870933828753213,-0.012467581612335327,0.006725713954828901
11,1.6813491634128244e-05,-0.009579913354862196,0.009613540338130453
12,0.002011905033453047,-0.007584821815754971,0.011608631882661065
13,-0.003107451046479169,-0.012704216723125591,0.006489314630167255
14,0.011436106502327088,0.0018392482004287777,0.021032964804225396
15,0.006265324923986657,-0.0033327878087278853,0.0158634376567012
16,0.004065359234226671,-0.005533129977379166,0.013663848445832509
17,-0.00034860408432041764,-0.00994725179954659,0.009250043630905754
18,-4.081728690691543e-05,-0.009639466167607278,0.009557831593793448
19,0.00025421853428666446,-0.00934443036239183,0.009852867430965157
20,-0.0020209867643361887,-0.011619636280815433,0.007577662752143055
21,-0.00039856177883646095,-0.009997250466230626,0.009200126908557704
22,0.01294416235654321,0.003345472145702735,0.022542852567383684
23,0.0050066727753199005,-0.004593624182077063,0.014606969732716864
24,0.008793920137482904,-0.0008066171765459106,0.01839445745151172
25,-0.002015487836419793,-0.011616766632292386,0.0075857909594528004
26,-0.008491672701975879,-0.018092990445224076,0.0011096450412723165
27,-0.00807148756004247,-0.017673496637126546,0.0015305215170416074
28,-0.0035733783587435612,-0.01317601200238269,0.006029255284895568
29,0.0026806654774369364,-0.0069220905750119015,0.012283421529885773
30,0.008559339463106148,-0.001043485476075308,0.018162164402287604
31,-0.007633755171235547,-0.01723728239544033,0.0019697720529692347
32,-0.005283248332190318,-0.0148873341305666,0.004320837466185964
33,-0.000382892352179701,-0.009987245689966834,0.009221460985607432
34,0.0004754170624117555,-0.009128937680558809,0.01007977180538232
