,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,0.0,0.003893062375177356,0.0024658472300016117,0.05140206029683984,0.8738815233927056,0.06277330899121068,0.0052140205408204975,0.0,0.0003701771732443985
S_1,0.0,0.0,0.0,0.0,1.8578036588319687e-07,0.007595898149862995,0.12749928991137502,0.7536031346045162,0.10375112429945903,0.0027671671657393637,0.0,0.004783200088681199
