,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,2.3902858781910316e-05,0.00023902858781910317,0.0010995315039678745,0.997083851228607,0.0013863658093507983,0.0001673200114733722,0.0,0.0,0.0
