,S_0,S_1,S_2,S_3
S_0,0.0,129.84736706380968,91.03539131768548,86.90557256542864
S_1,129.84736706380968,0.0,132.26098298012772,124.14330767855817
S_2,91.03539131768548,132.26098298012772,0.0,105.89836108401667
S_3,86.90557256542864,124.14330767855817,105.89836108401667,0.0
