center,difference,J,Jsim
-0.008499057756374355,0.0,0.0,0.0
-0.008366259978931005,0.0,0.18045162973956513,0.18045162973956513
-0.008233462201487657,0.0,0.0,0.0
-0.008100664424044307,0.0,0.0,0.0
-0.007967866646600957,0.0,0.0,0.0
-0.007835068869157608,0.0,0.0,0.0
-0.007702271091714259,0.0,0.0,0.0
-0.00756947331427091,0.0,0.0,0.0
-0.00743667553682756,0.0,0.0,0.0
-0.007303877759384211,0.0,0.0,0.0
-0.007171079981940861,0.0,0.0,0.0
-0.0070382822044975125,0.0,0.0,0.0
-0.006905484427054163,0.0,0.0,0.0
-0.006772686649610814,0.0,0.1804516297395663,0.1804516297395663
-0.006639888872167464,0.0,0.0,0.0
-0.006507091094724115,0.0,0.0,0.0
-0.0063742933172807655,0.0,0.0,0.0
-0.006241495539837417,0.0,0.0,0.0
-0.006108697762394068,0.0,0.0,0.0
-0.005975899984950718,0.0,0.0,0.0
-0.005843102207507369,0.0,0.0,0.0
-0.005710304430064019,0.0,0.0,0.0
-0.0055775066526206705,0.0,0.0,0.0
-0.005444708875177321,0.0,0.18045162973956513,0.18045162973956513
-0.005311911097733972,0.0,0.3609032594791326,0.3609032594791326
-0.005179113320290622,0.0,0.0,0.0
-0.005046315542847273,0.0,0.0,0.0
-0.0049135177654039235,0.0,0.0,0.0
-0.004780719987960575,0.0,0.0,0.0
-0.004647922210517225,0.0,0.0,0.0
-0.004515124433073876,0.0,0.1804516297395663,0.1804516297395663
-0.004382326655630526,0.0,0.18045162973956513,0.18045162973956513
-0.004249528878187177,0.1804516297395663,0.1804516297395663,0.0
-0.004116731100743828,0.0,0.0,0.0
-0.003983933323300479,-0.5413548892186952,0.7218065189582605,1.2631614081769558
-0.0038511355458571294,-0.1804516297395663,0.1804516297395663,0.3609032594791326
-0.00371833776841378,0.0,0.0,0.0
-0.0035855399909704307,0.7218065189582629,1.4436130379165257,0.7218065189582629
-0.0034527422135270814,-0.9022581486978286,0.9022581486978286,1.8045162973956572
-0.003319944436083732,-0.18045162973956597,1.4436130379165257,1.6240646676560917
-0.0031871466586403828,-0.3609032594791315,2.3458711866143545,2.706774446093486
-0.003054348881197034,0.541354889218699,1.2631614081769642,0.7218065189582652
-0.0029215511037536846,0.18045162973956552,2.52632281635392,2.3458711866143545
-0.0027887533263103352,0.541354889218697,3.6090325947913144,3.0676777055726174
-0.002655955548866986,0.7218065189582628,2.52632281635392,1.8045162973956572
-0.0025231577714236366,0.541354889218697,4.872194002968275,4.330839113749578
-0.0023903599939802873,0.721806518958263,5.413548892186972,4.691742373228709
-0.002257562216536938,1.082709778437394,7.037613559843063,5.954903781405669
-0.0021247644390935887,0.0,9.74438800593655,9.74438800593655
-0.0019919666616502393,-1.8045162973956543,12.99251734124871,14.797033638644365
-0.00185916888420689,-0.18045162973956685,14.616582008904825,14.797033638644391
-0.0017263711067635407,-2.1654195568747916,23.09780860666441,25.263228163539203
-0.0015935733293201914,2.1654195568747916,26.165486312237032,24.00006675536224
-0.0014607755518768423,-1.4436130379165277,43.48884276723541,44.93245580515194
-0.001327977774433493,-6.496258670624364,61.35355411145235,67.84981278207671
-0.0011951799969901436,-3.0676777055726205,73.80471656348239,76.87239426905501
-0.0010623822195467943,-1.2631614081769555,105.92510665712508,107.18826806530204
-0.000929584442103445,-7.57896844906179,146.70717497826692,154.2861434273287
-0.0007967866646600957,2.165419556874781,208.96298723841713,206.79756768154235
-0.0006639888872167465,-9.744388005936543,255.8804109707044,265.62479897664093
-0.0005311911097733972,7.578968449061733,418.82823262553205,411.2492641764703
-0.00039839333233004785,1.4436130379164638,477.4750122908909,476.03139925297444
-0.0002655955548866986,7.939871708540863,672.3627724096222,664.4229007010813
-0.0001327977774433493,11.368452673592515,845.4158853298657,834.0474326562731
0.0,-15.338388527863117,630.8588975695219,646.197286097385
0.0001327977774433493,-10.827097784374018,850.4685309625735,861.2956287469475
0.0002655955548866986,14.797033638644393,704.8440657627438,690.0470321240994
0.00039839333233004785,10.646646154634425,483.0690128128177,472.42236665818325
0.0005311911097733972,-12.270710822290425,413.5951353630847,425.8658461853751
0.0006639888872167465,11.909807562811324,261.6548631223703,249.74505555955895
0.0007967866646600957,3.60903259479133,206.07576116258423,202.4667285677929
0.000929584442103445,-1.443613037916549,145.44401357008996,146.8876266080065
0.0010623822195467943,-2.3458711866143602,98.16568657832376,100.51155776493812
0.0011951799969901436,2.7067744460934904,78.31600730697153,75.60923286087804
0.001327977774433493,-5.594000521926532,54.31594055160929,59.90994107353582
0.0014607755518768423,1.6240646676560928,39.33845528322533,37.714390615569236
0.0015935733293201914,0.36090325947913016,29.77451890702839,29.41361564754926
0.0017263711067635407,-2.887226075833052,22.556453717445716,25.44367979327877
0.00185916888420689,1.263161408176959,18.766969492914836,17.503808084737877
0.0019919666616502393,0.9022581486978307,10.827097784373962,9.92483963567613
0.0021247644390935887,1.082709778437394,9.74438800593655,8.661678227499156
0.002257562216536938,1.624064667656091,7.218065189582629,5.594000521926538
0.0023903599939802873,-2.526322816353919,7.398516819322196,9.924839635676115
0.0025231577714236366,0.7218065189582621,5.05264563270784,4.330839113749578
0.002655955548866986,0.0,3.0676777055726174,3.0676777055726174
0.0027887533263103352,0.0,2.706774446093486,2.706774446093486
0.0029215511037536846,0.3609032594791315,3.0676777055726174,2.706774446093486
0.003054348881197034,-0.5413548892186972,1.8045162973956572,2.3458711866143545
0.0031871466586403828,0.0,1.6240646676560968,1.6240646676560968
0.003319944436083732,-0.3609032594791317,1.26316140817696,1.6240646676560917
0.0034527422135270814,-0.3609032594791316,0.7218065189582629,1.0827097784373945
0.0035855399909704307,0.18045162973956552,1.26316140817696,1.0827097784373945
0.00371833776841378,0.3609032594791314,0.9022581486978286,0.5413548892186972
0.0038511355458571294,0.18045162973956572,0.36090325947913143,0.18045162973956572
0.003983933323300479,0.0,0.0,0.0
