,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.008366259978931005,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.006772686649610814,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.005444708875177321,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.005311911097733972,0.0,0.0,0.0,0.0004086578613199461,0.0,0.0,0.0
-0.004515124433073876,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.004382326655630526,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.004249528878187177,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.003983933323300479,0.0,0.0,0.0,0.0008173157226398923,0.0,0.0,0.0
-0.0038511355458571294,0.0,0.0,0.0,0.00020432893065997306,0.0,0.0,0.0
-0.0035855399909704307,0.0,0.0,0.0,0.0016346314452797845,0.0,0.0,0.0
-0.0034527422135270814,0.0,0.0,0.0,0.0010216446532998653,0.0,0.0,0.0
-0.003319944436083732,0.0,0.0,0.0,0.0016346314452797845,0.0,0.0,0.0
-0.0031871466586403828,0.0,0.0,0.0,0.0026562760985796496,0.0,0.0,0.0
-0.003054348881197034,0.0,0.0,0.0,0.0014303025146198114,9.080493212215445e-237,0.0,0.0
-0.0029215511037536846,0.0,0.0,0.0,0.002860605029239623,2.4531989761747414e-224,0.0,0.0
-0.0027887533263103352,3.3181716994583096e-300,0.0,0.0,0.0038735598265939634,9.093961431248238e-05,0.0,0.0
-0.002655955548866986,0.0,0.0,0.0,0.002860605029239623,2.462599002194154e-95,0.0,0.0
-0.0025231577714236366,0.0,0.0,0.0,0.005401518302638153,4.92494159583716e-05,0.0,0.0
-0.0023903599939802873,0.0,0.0,8.284758983326838e-286,0.005687769603504214,0.00018873570267768062,0.0,0.0
-0.002257562216536938,0.0,0.0,0.0,0.0068314265126581935,0.0004855669357845012,0.0,0.0
-0.0021247644390935887,0.0,0.0,0.0,0.01000163014281904,0.00044062637741879853,0.0,0.0
-0.0019919666616502393,6.307304193910627e-28,0.0,0.0002272994881575709,0.011191750513474376,0.0008746798450881978,0.0,0.0019641756072475577
-0.00185916888420689,4.007266768035061e-28,0.0,0.00040763707831943923,0.011021491592087162,0.002095422013659557,0.0,1.3114565594651565e-69
-0.0017263711067635407,1.468133458227682e-116,0.0,0.0007880322892402014,0.01574057010970204,0.003933296824921734,0.0,1.9346964770667227e-117
-0.0015935733293201914,0.0007919374322743895,0.0,0.0005784734481500254,0.017295713129016937,0.004527013610247976,0.0,9.196313921554662e-09
-0.0014607755518768423,2.718342162671179e-12,0.00015392446217774274,5.736459523187485e-35,0.018067005522571,0.01161863185593976,8.327530077324777e-109,0.006644925058912147
-0.001327977774433493,0.003196696581578513,0.00037972183024887417,0.0020811958512200308,0.028007513186996794,0.013748123233898195,0.0005922808545565835,0.0029518819674278114
-0.0011951799969901436,0.01219532807579804,0.0014853162562994515,0.0027349164295375475,0.02379759665064307,0.016470517069120002,0.0007338952912497104,0.003052046779411235
-0.0010623822195467943,0.013170920044994965,0.0036337852637465195,0.01075185492069279,0.029407268633062096,0.023657004657361428,0.000986860606320643,7.46738398111592e-06
-0.000929584442103445,2.275991133897346e-06,0.002729150891755596,0.011278239715843364,0.030253505232958184,0.0316326946166281,0.007791117278995599,0.05928423264258003
-0.0007967866646600957,0.00038010243410387335,0.007363570064308658,0.01356596233531321,0.03807109538090191,0.040023765085419376,0.01366027870614017,0.1090887978822463
-0.0006639888872167465,0.0093532924075795,0.017463646863640114,0.028861407640953168,0.03425294015134658,0.04466230709950336,0.01796014985532393,0.10676526476571153
-0.0005311911097733972,0.01601416257324067,0.048445426641893496,0.0639821858621654,0.044572186633300995,0.05770591950293397,0.04054983924294152,0.15734395209617832
-0.00039839333233004785,0.1070089734013247,0.06326586210351227,0.0675477102412832,0.03737258463350845,0.06492646743614837,0.06902315679004635,0.0005537669927652023
-0.0002655955548866986,0.03197491923557327,0.10843479075487719,0.12466923360304899,0.04124619151864671,0.07284047397197446,0.12227278283866289,0.16139683364001642
