,S_0,S_1,S_2,S_3
S_0,0.0,126.15245929157848,76.25644166689327,100.30287477169297
S_1,126.15245929157845,0.0,127.61146231183587,122.7221691880171
S_2,76.25644166689325,127.61146231183587,0.0,100.84996667592354
S_3,100.30287477169297,122.72216918801713,100.84996667592357,0.0
