,S_0,S_1,S_2,S_3,S_4
S_0,0.0,65.53573106351828,66.99912588763966,118.3229931155954,68.06948747239552
S_1,65.53573106351827,0.0,68.9031704668322,143.10866060415535,75.3883111474041
S_2,66.99912588763965,68.9031704668322,0.0,151.09211386279884,49.1267390844701
S_3,118.3229931155954,143.10866060415538,151.09211386279887,0.0,159.22613242091143
S_4,68.06948747239552,75.38831114740411,49.12673908447011,159.22613242091143,0.0
