,0
0,1.0
1,-0.005291157876972427
2,-9.08415239285465e-05
3,0.0064265151339861154
4,-0.0014575320899536024
5,0.010128840303726218
6,0.004039903443117878
7,-0.003239541609330072
8,0.0013372183839215944
9,-0.002469786914998445
10,-0.002356152284520731
11,0.002514734190972471
12,-0.0016088163913173753
13,-0.000983135374637277
14,-0.0010824851346408883
15,-0.0033085456164993737
16,-0.005047888608574461
17,0.024489269152614547
18,-0.0029982260247181512
19,-0.004141593134044084
20,-0.0019568974047027587
21,-3.828857662353362e-05
22,-0.0026080202403867265
23,-0.003335495879935237
24,-0.0016890623582479984
25,0.00037156399996223573
26,0.0007015277856157509
27,-0.0028175028075907
28,-0.0046581670329054635
29,-0.0023948475061916657
30,0.006683996061262092
31,0.01396915665225744
32,-0.0025106501780523594
33,0.00379537277246684
34,-0.005233662134510419
35,0.002975916522235752
36,-0.006689524142452042
37,-0.0036006552069320387
38,-0.004238296630983102
39,-0.0019633399366892983
40,-0.0011093583620938679
41,-0.004671400980016509
42,0.0013298686872058403
43,0.0018123238492441796
44,-0.0006440402898565387
45,-0.002683534696957633
46,-0.0008729299068830775
47,0.003910789099434594
48,0.002664177522716901
49,-0.005165235135719014
50,-0.0012616431501319284
51,0.0009802845309259322
52,0.0014210710831062399
53,-0.0024844104491423317
54,-0.0020907655824757183
55,0.01274395957696603
56,-0.002899274895101597
57,0.0012591104494999164
58,0.017437333691736532
59,-0.003295762008493059
60,-0.0025352410352607125
61,-0.003410375825405151
62,0.0010635399350466851
63,-0.0018123768400168897
64,-0.007006970044113175
65,-0.0017193333726964182
66,-0.0031928694506212765
67,-0.003096223778077838
68,-0.006269321273790968
69,-0.0012735416697672519
70,0.00028946858679766295
71,-0.004291977423086525
72,0.006750800625103621
73,0.008654299354922347
74,-0.0022166380816234328
75,0.016563585393225867
76,-0.0012172442008086355
77,-0.005225466356214153
78,-0.0009426163231309675
79,0.0008622881546520285
80,-0.0017362738699556327
81,-0.0043183321936026324
82,-0.0036237334237893383
83,0.00012780808927823946
84,-0.0015201204342761374
85,-0.0005302659777002111
86,-0.002679949662230672
87,-0.0033626045097317043
88,-0.003850082648418649
89,-0.0018663154920952121
90,-0.001078078326155171
91,0.005444819636271436
92,0.005443483209339606
93,0.0018150618318090394
94,-0.002141640996103895
95,0.006100599456116852
96,-0.0021627609156706713
97,0.0003761839076687519
98,0.0017006500043668207
99,0.0005418507305750138
100,0.002389405480845187
