,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,0.005464759265490032,0.006176288972726302,0.019491034331062054,0.20952877758881341,0.5447315612774783,0.18355340688266253,0.031054171681548105,2.1924587942889127e-13,0.0
S_1,0.0,0.0,0.0,0.0014144453393635948,6.667065559004541e-41,1.8024963975830123e-08,0.048122407797625034,0.6060104999387529,0.30060919565173855,0.043843412607411085,2.0640144883215493e-08,0.0
S_2,0.0,0.0,0.0,5.641306357737605e-30,1.4088038453736145e-25,0.0006222203436213674,0.014737294138038816,0.9472658392591418,0.033930622359222104,0.00040614908452204644,0.003037874815454021,0.0
S_3,0.0,0.0,0.0,9.660709135559364e-67,3.8866836975475e-81,0.038193378833172205,0.37154063017835787,0.4168290785322851,0.17343691245618467,1.4232605779831252e-18,3.321240581770622e-35,0.0
