,0
0,1.0
1,0.0947621528226642
2,0.038004499581593375
3,0.030105999699877435
4,0.006473456195497313
5,0.0013290602335102228
6,0.0006379399354454406
7,0.006515392357891965
8,0.011836787663566242
9,0.01602457800779312
10,0.0191473562599035
11,0.015361416547128248
12,0.010908673657222406
13,-0.0008962331625619331
14,0.03745049768975452
15,0.015314364740359965
16,0.00462041275143828
17,0.01363664721195401
18,0.005652759665366549
19,-0.0012653952710161924
20,-0.0009796438761909612
21,-0.009246540443369354
22,0.007223067624543863
23,-0.006307139004716177
24,-0.002476762925862608
25,0.08823507093407833
26,-0.0023902461147345686
27,0.006054735643777854
28,0.006710599637867115
29,-0.00527098361513893
30,0.0021252839485510332
31,0.01852354239337044
32,-0.0184006569303627
33,-0.0021157407865013437
34,0.0013013000497373208
35,4.310571365367708e-05
36,-0.0012832823007221479
37,-0.001501788277870016
38,0.012465918825898098
39,0.00535962335062937
40,0.005401105731167474
41,-0.002451606063291483
42,0.008010087611512789
43,-0.017807984396695956
44,-0.021720806993784432
45,-0.004943061401540974
46,-0.01401918107301348
47,-0.015248856155578267
48,-0.013418666835597618
49,0.021809875485996746
50,-0.0024168596059756264
51,0.0014793270086346762
52,-0.012550068817282425
53,-0.0004361556071765617
54,-0.006519485937842175
55,-0.005091403461683563
56,-0.007801975941681711
57,0.0033402723754607628
58,0.018041036177842657
59,-0.0013994675846960522
60,-0.013371338029151743
61,-0.0015412794011959675
62,-0.01850304882693733
63,-0.003910589697874916
64,-0.000719427433539559
65,0.005701573685995913
66,-0.011883809271495667
67,-0.005451505208166583
68,-0.011750841959698747
69,-0.008970121963987733
70,0.0009046070907007304
71,-0.008022836791092489
72,-0.012168555073733383
73,0.018150224052981983
74,-0.01464519260225329
75,-0.02708614500993784
76,-0.008421459595720767
77,-0.009593570825635465
78,0.005286331566616614
79,0.012474632821973896
80,-0.0006960959568607548
81,-0.008758681219807489
82,-0.02230519864991325
83,-0.014882832129599538
84,-0.011881078363636359
85,-0.013729942238823163
86,-0.019729582040661272
87,-0.015131521961385638
88,-0.006399494364968948
89,-0.01733858433339604
90,-0.01508011045981257
91,-0.01500110009304851
92,0.00116072371149619
93,-0.020938192631927973
94,-0.01055778766392296
95,0.013047764380334526
96,-0.005578149043828492
97,-0.007942694677249016
98,-0.005912380968149527
99,0.0005281599801514195
100,-0.010725233623982009
