,S_0,S_1,S_2,S_3
S_0,0.0,116.09418400790328,87.50763853405812,82.7376097963154
S_1,116.09418400790328,0.0,124.1325338160932,110.98918892606125
S_2,87.50763853405812,124.1325338160932,0.0,97.86640826811563
S_3,82.7376097963154,110.98918892606125,97.86640826811563,0.0
