,0
0,1.0
1,0.011242298829125101
2,0.01940486291900611
3,0.011364461821631032
4,0.007970247628632052
5,0.0037757235107658623
6,0.007390594426945386
7,0.006137610724196469
8,0.00827330603202068
9,0.004153514063520108
10,0.006770260770630453
11,0.006703868101087577
12,0.0069101533669296625
13,0.006162081354210177
14,0.007029554410872754
15,0.0032398749694522986
16,0.0063058261350700615
17,0.005655298075064135
18,0.005703170527612193
19,0.0058794733948935324
20,0.002961378411860726
21,0.006880409561781711
22,0.004664644738903418
23,0.0037463797960874384
24,0.0055994926410058215
25,0.006888679679859008
26,0.007474366502070305
27,0.0038563334739347365
28,0.003754535716536843
29,0.00442511017094618
30,0.005508539316710101
31,0.0036017609247165805
32,0.001158338315222267
33,0.005071949156814518
34,0.002459443327122014
35,0.0011552876291773123
36,0.005479494015699611
37,0.006027024698052205
38,0.002190741848637032
39,0.00042929205397485666
40,0.004574475731858917
41,0.003888049316815708
42,0.009324792685285094
43,0.008720050108285006
44,0.000692285823535599
45,0.0028874392487431367
46,0.001274126020687797
47,0.004529468528583114
48,0.008310559817803195
49,0.0025489718127080516
50,0.0046478386883629505
51,0.0021466396014712254
52,0.006414450782533656
53,0.004854877609082153
54,0.004851674953778864
55,0.002206941187778122
56,0.00044877163308386906
57,0.0047598455112570675
58,0.0016128711624549543
59,0.001996083990874525
60,0.0006858527632936673
61,0.0017986957809871965
62,0.00268401421126262
63,0.017018599186322113
64,0.0035701248438033267
65,0.0035544524585532714
66,0.0038910684274511887
67,0.0004104524821760139
68,0.0040543955515243415
69,0.006928365972269043
70,0.0013615748695063315
71,0.005610183019984261
72,0.0012321493251272035
73,0.0021209055347815547
74,0.0023630988823302138
75,0.002053274681673079
76,0.0013807361076394141
77,0.000668697262953335
78,0.002838532599386988
79,0.0016284831924263654
80,0.0032486431081645744
81,0.08045978702969271
82,0.0011054887966629985
83,0.0006262600797940029
84,0.0011595909592019048
85,0.001630160824684122
86,0.0019500845210794996
87,0.0010721841844967116
88,0.013734530298051818
89,0.005319226619544427
90,0.0003305284412354046
91,0.00026861494548257637
92,0.005566152015142228
93,0.0023907739170398496
94,0.0007745138291991346
95,0.00036723686515257475
96,0.0013951307242121437
97,0.002846711548336959
98,0.002141146149468328
99,0.0008332033295968867
100,-0.0009615722888073317
