,0
0,1.0
1,-0.0011996070770300148
2,-0.0011136168708876766
3,0.0005153228784420178
4,6.767612784112689e-05
5,-0.0003645214762288363
6,0.0006658866841278585
7,-0.000214201183267308
8,-0.0005015377207646111
9,-0.0006397927337609024
10,-0.0021045963002516315
11,0.002553719646321858
12,0.013580902618091773
13,-0.0008816925317671108
14,-0.002377526253383255
15,-0.002064315023453307
16,0.001515971199318756
17,0.015751579231207145
18,-0.00010656377969668409
19,0.00044959880905445267
20,-0.002040471411274435
21,0.0012763051804278933
22,-0.001175105341469099
23,-0.001106378261114012
24,-0.0011837763362307463
25,0.002199926291719749
26,0.0009016876467249258
27,-0.0003383303592859588
28,1.2008693284028694e-05
29,0.0009529555497160866
30,0.003100725844634437
31,0.0020221361018786447
32,-0.0005966194836296863
33,-0.0022511744346159135
34,0.0013673906853594107
35,-0.0014561302989729232
36,-0.0009794734106283098
37,-0.0009971576334895256
38,0.001641123003391413
39,0.00274218717322153
40,-0.0017188740394161969
41,6.702034830944912e-05
42,0.0031251455621658557
43,0.002182367164304604
44,-0.00026988314755920954
45,-0.0018023346724832558
46,-0.001537910448231799
47,0.0010812844390265908
48,-0.0015092685478780028
49,0.0003486478888455066
50,-0.001441336315035311
51,-0.0005438189094248731
52,-0.00024359134090523615
53,-0.0012801450228542568
54,-0.00045129121663817727
55,-0.0004417558055669422
56,0.02320037144473497
57,0.002698983387217948
58,0.0002914159403085467
59,0.00045419826553441786
60,-0.0022477195630757497
61,0.0013201260206723846
62,0.0047611491610964
63,-0.002044814645870767
64,-0.0017840137174510498
65,-0.0009354931481094667
66,0.002932329413584257
67,-0.0021224390836212235
68,-1.4695623281787973e-05
69,-0.001505525176975827
70,-0.00017822309701579796
71,0.0013799369333030622
72,0.006022388835312001
73,-0.0012845618552756364
74,-0.0007775213895114139
75,0.0005728380212027113
76,-0.0012828073613330338
77,0.00014233796065760712
78,-0.00030873772913097446
79,-0.0007040608063162755
80,-0.0016978710822589567
81,0.003614098990854699
82,-0.001720258403706809
83,6.186793100611035e-05
84,-0.001806020187013341
85,0.002174207072542721
86,-0.002469385119165743
87,-0.001950778247518995
88,0.009271321245588177
89,-0.0009770294152085196
90,-0.0009265179929769965
91,-0.001741983724540058
92,0.00046962325251087035
93,-0.0005242087351680792
94,0.00015521726507649683
95,0.002921314969786875
96,0.0014190410278369695
97,-0.001005364622383381
98,0.0016727985177670585
99,-0.0004700600510764143
100,0.0008737171053965907
