,0
0,1.0
1,0.02006012227980987
2,0.04605952234561031
3,0.01903059521457086
4,0.031194517371625572
5,-0.0031633472304413374
6,-0.006755625942904608
7,0.0015045452174544149
8,0.006954476555405534
9,-0.006356110140776141
10,0.014273242822443605
11,0.02204019874830454
12,-0.009834653231491262
13,-0.00740257785413043
14,0.013073906679412842
15,-0.00252185892609832
16,-0.013050646168134958
17,-0.011056122402083014
18,0.013628704991620373
19,-0.0027288030270707143
20,0.014051593086552294
21,-0.0021688891822166153
22,0.007070753764889727
23,-0.00977026131042792
24,0.008931314247165714
25,-0.006308312548016469
26,0.003619471481283111
27,-0.0068043200116305125
28,0.02359778997564566
29,0.0014639342700168729
30,-0.021155811961769178
31,-0.008749433614946192
32,0.01938513699317803
33,-0.012974949825975473
34,-0.014846039569383027
35,0.007973043611983642
36,0.019596555918257236
37,0.0046909255205522735
38,0.014629929567011625
39,0.0031445583578005917
40,-0.0028737809410421906
41,0.014433373452447405
42,0.03707859229191375
43,-0.0013011001889394512
44,0.030465070083455472
45,-0.013054678804015936
46,0.0007641506077674554
47,0.001185858424652052
48,-0.004978754907372736
49,0.003920966082768067
50,-0.005285864312915544
51,0.0005855617652969066
52,-0.014521790887410436
53,-0.002923613684110461
54,-0.0029076739252109503
55,-0.011101444890224023
56,0.01156109224833242
57,0.045037732225409334
58,0.007261722625570678
59,-0.016668841205530152
60,-0.006309534007808104
61,-0.008986811948149015
62,0.010785581443586642
63,0.026212867229367987
64,0.00564651049322051
65,-0.016358123531993743
66,-0.005640572380059732
67,0.0035712857635006603
68,-0.009139492892507662
69,-0.010672320240928403
70,0.02105177498514276
71,0.00012238653661249743
72,0.0006547694940840874
73,-0.00826191305925955
74,-0.015658280180408393
75,-0.016524162072054437
76,-0.0009700763113946628
77,0.0105152484908735
78,-0.02203952402561163
79,-0.010761087692701886
80,0.007083541318843935
81,0.010917031301828804
82,-0.007190515964435327
83,-5.183884033768331e-06
84,-0.010716858793808026
85,-0.006172593561426013
86,-0.01993959392429046
87,-0.014989172216384211
88,-0.006884045186648474
89,0.03323462823911372
90,-0.0061902721638337765
91,-0.010757717431018953
92,-0.01830446462317835
93,-0.009923955114540665
94,-0.010388642292094467
95,0.005068799973643747
96,-0.00620111521495271
97,-0.0016340774629913608
98,0.02257301706827363
99,-0.010929814615741263
100,0.03561807023880325
