,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,4.780571756382063e-05,9.561143512764126e-05,0.0010039200688402334,0.9972750740988622,0.0012668515154412468,0.0002868343053829238,0.0,2.3902858781910316e-05,0.0
