lag,acf,lower,upper
1,0.00523516703363143,-0.004359367241827453,0.014829701309090313
2,-0.00399831924108108,-0.013593116470086816,0.005596477987924655
3,0.023413230937252137,0.013818280330109206,0.03300818154439507
4,0.0002469409114830374,-0.00935326755271924,0.009847149375685316
5,-0.009805258202090331,-0.019405467251019697,-0.00020504915316096536
6,0.008682626299295509,-0.0009185046082625398,0.01828375720685356
7,0.006623785300720573,-0.002978068395410631,0.016225638996851775
8,-0.0050619899291365344,-0.014664264250861585,0.004540284392588516
9,0.0014222733610920748,-0.008180246607193107,0.011024793329377256
10,-0.00297029982461084,-0.012572839185150052,0.006632239535928371
11,0.01006509732027314,0.0004624733811581308,0.01966772125938815
12,-0.0010698217269424924,-0.010673416783765514,0.008533773329880529
13,-0.00979530819944271,-0.01939891422702126,-0.00019170217186416198
14,0.008337922774007411,-0.0012666029169182223,0.017942448464933043
15,-0.00011956719319006966,-0.009724759188310433,0.009485624801930295
16,-0.0015150648202176228,-0.011120256952352262,0.008090127311917016
17,0.004119638919050381,-0.005485575212121327,0.013724853050222089
18,0.011167738220002905,0.0015623614383419894,0.02077311500166382
19,-0.0041615799341953785,-0.01376815190550711,0.0054449920371163535
20,0.00039736591635890347,-0.009209372010619752,0.01000410384333756
21,0.012691685749879809,0.003084946309851965,0.022298425189907652
22,0.0009680810446117075,-0.008640201784845487,0.010576363874068902
23,-0.002956329468539785,-0.012564621276940694,0.006651962339861125
24,0.017209912310277974,0.007601536767193114,0.026818287853362835
25,-0.0030638364226574007,-0.012675049172774528,0.006547376327459727
26,-0.0016732880605816248,-0.011284590718779044,0.007938014597615794
27,-0.003963178195674746,-0.013574507670635706,0.005648151279286215
28,-0.0036683658524934402,-0.013279845762192159,0.005943114057205278
29,-0.0057969101738846104,-0.015408518967850712,0.0038146986200814914
30,0.00459200819499457,-0.005019922437165058,0.014203938827154199
31,-0.0018424781605105457,-0.011454610739907374,0.007769654418886282
32,-0.01009078046532413,-0.019702945555846715,-0.0004786153748015474
33,-0.004508883324608094,-0.014122023526148457,0.00510425687693227
34,-0.004779800695295631,-0.014393135574496337,0.004833534183905076
35,0.000483383869346466,-0.009130169780153439,0.010096937518846372
36,-0.01539672831234514,-0.025010284199268054,-0.005783172425422225
