center,difference,J,Jsim
-0.011416014521142112,0.0,0.0,0.0
-0.011283270166245111,0.1805242519279881,0.1805242519279881,0.0
-0.01115052581134811,0.0,0.0,0.0
-0.011017781456451109,0.0,0.0,0.0
-0.010885037101554107,0.0,0.0,0.0
-0.010752292746657106,0.0,0.0,0.0
-0.010619548391760105,0.0,0.0,0.0
-0.010486804036863103,0.0,0.0,0.0
-0.010354059681966102,-0.1805242519279881,0.1805242519279881,0.3610485038559762
-0.010221315327069101,0.0,0.0,0.0
-0.0100885709721721,0.0,0.0,0.0
-0.009955826617275098,0.0,0.0,0.0
-0.009823082262378097,0.0,0.0,0.0
-0.009690337907481096,0.0,0.0,0.0
-0.009557593552584094,0.0,0.0,0.0
-0.009424849197687093,0.0,0.0,0.0
-0.009292104842790092,0.0,0.0,0.0
-0.00915936048789309,0.1805242519279881,0.1805242519279881,0.0
-0.00902661613299609,0.0,0.0,0.0
-0.008893871778099088,0.0,0.0,0.0
-0.008761127423202087,0.0,0.0,0.0
-0.008628383068305085,0.0,0.0,0.0
-0.008495638713408084,0.0,0.0,0.0
-0.008362894358511083,0.0,0.0,0.0
-0.008230150003614082,0.0,0.0,0.0
-0.00809740564871708,0.0,0.0,0.0
-0.007964661293820079,0.0,0.0,0.0
-0.007831916938923078,0.0,0.0,0.0
-0.007699172584026076,0.0,0.0,0.0
-0.007566428229129075,0.0,0.0,0.0
-0.007433683874232074,0.0,0.0,0.0
-0.0073009395193350726,0.0,0.0,0.0
-0.007168195164438071,0.0,0.0,0.0
-0.00703545080954107,0.0,0.0,0.0
-0.006902706454644069,0.0,0.0,0.0
-0.006769962099747067,0.0,0.0,0.0
-0.006637217744850066,0.0,0.0,0.0
-0.006504473389953065,0.0,0.0,0.0
-0.0063717290350560635,0.0,0.0,0.0
-0.006238984680159061,0.0,0.18052425192798693,0.18052425192798693
-0.00610624032526206,0.1805242519279881,0.1805242519279881,0.0
-0.005973495970365059,0.1805242519279881,0.3610485038559762,0.1805242519279881
-0.0058407516154680575,0.0,0.0,0.0
-0.005708007260571056,-0.3610485038559763,0.7220970077119524,1.0831455115679287
-0.005575262905674055,0.0,0.0,0.0
-0.005442518550777054,0.0,0.0,0.0
-0.005309774195880052,0.1805242519279881,0.1805242519279881,0.0
-0.005177029840983051,0.0,0.0,0.0
-0.00504428548608605,0.0,0.0,0.0
-0.0049115411311890485,0.0,0.0,0.0
-0.004778796776292047,-0.3610485038559762,0.5415727557839644,0.9026212596399406
-0.004646052421395046,0.0,0.3610485038559762,0.3610485038559762
-0.004513308066498045,0.0,0.0,0.0
-0.004380563711601043,0.0,0.0,0.0
-0.004247819356704042,0.3610485038559762,0.3610485038559762,0.0
-0.004115075001807041,-0.18052425192798816,0.3610485038559762,0.5415727557839644
-0.0039823306469100395,0.1805242519279881,0.1805242519279881,0.0
-0.003849586292013038,0.0,0.3610485038559762,0.3610485038559762
-0.003716841937116037,0.36104850385597625,0.5415727557839644,0.1805242519279881
-0.0035840975822190356,0.18052425192798816,0.9026212596399406,0.7220970077119524
-0.0034513532273220343,-0.3610485038559762,0.5415727557839644,0.9026212596399406
-0.003318608872425033,0.5415727557839644,1.0831455115679287,0.5415727557839644
-0.0031858645175280318,-1.2636697634959166,1.0831455115679287,2.3468152750638454
-0.00305312016263103,-1.2636697634959126,1.6247182673518876,2.8883880308478003
-0.0029203758077340288,1.0831455115679287,1.805242519279881,0.7220970077119524
-0.0027876314528370275,0.0,2.7078637789198217,2.7078637789198217
-0.002654887097940026,0.3610485038559763,4.152057794343727,3.7910092904877506
-0.002522142743043025,0.18052425192798793,3.610485038559762,3.4299607866317743
-0.0023893983881460236,1.6247182673518932,5.0546790539836675,3.4299607866317743
-0.0022566540332490223,-0.18052425192798793,5.957300313623608,6.137824565551596
-0.002123909678352021,3.791009290487752,9.206736848327395,5.415727557839643
-0.0019911653234550197,2.527339526991833,9.387261100255381,6.859921573263549
-0.0018584209685580185,0.36104850385597587,15.164037161951002,14.802988658095027
-0.0017256766136610172,1.6247182673518914,18.774522200510763,17.14980393315887
-0.0015929322587640159,2.7078637789198226,29.244928812334077,26.537065033414255
-0.0014601879038670144,-1.9857667712078708,37.36852014909348,39.35428692030135
-0.001327443548970013,-1.8052425192798864,51.6299360514046,53.435178570684485
-0.0011946991940730118,8.484639840615444,74.73704029818708,66.25240045757164
-0.0010619548391760105,-0.5415727557839745,106.68983288944098,107.23140564522495
-0.0009292104842790092,-0.18052425192797728,143.33625603082257,143.51678028275055
-0.0007964661293820079,-3.4299607866317388,204.17292893055458,207.60288971718632
-0.0006637217744850065,-12.456173383031171,321.51369268374657,333.96986606677774
-0.0005309774195880053,-16.066658421590944,362.49269787140014,378.5593562929911
-0.00039823306469100397,3.4299607866317956,546.4469105860201,543.0169497993883
-0.00026548870979400263,-1.4441940154239319,528.394485393221,529.8386794086449
-0.00013274435489700131,0.9026212596398864,949.9186136450732,949.0159923854333
0.0,-1.8052425192798864,580.7465184523377,582.5517609716176
0.00013274435489700131,22.565531490998524,1013.8241988275809,991.2586673365823
0.00026548870979400263,-2.707863778919773,521.7150880718857,524.4229518508055
0.00039823306469100397,-18.052425192798864,552.7652594034994,570.8176845962982
0.0005309774195880053,6.859921573263591,374.4072984986474,367.5473769253838
0.0006637217744850065,-16.608231177374932,321.51369268374685,338.1219238611218
0.0007964661293820079,-6.498873069407608,201.28454089970657,207.78341396911418
0.0009292104842790092,3.79100929048775,135.75423744984707,131.96322815935932
0.0010619548391760105,3.971533542415756,113.00818170692057,109.03664816450481
0.0011946991940730118,2.527339526991838,71.66812801541128,69.14078848841945
0.001327443548970013,3.4299607866317814,51.44941179947662,48.01945101284484
0.0014601879038670144,0.9026212596399432,41.15952943958129,40.25690817994135
0.0015929322587640159,3.791009290487743,28.1617833007661,24.370774010278357
0.0017256766136610172,6.137824565551597,19.135570704366742,12.997746138815145
0.0018584209685580185,-0.1805242519279897,14.441940154239049,14.622464406167039
0.0019911653234550197,0.5415727557839638,10.650930863751299,10.109358107967335
0.002123909678352021,0.18052425192798793,7.762542832903489,7.582018580975501
0.0022566540332490223,1.0831455115679285,4.693630550127691,3.610485038559762
0.0023893983881460236,1.0831455115679285,4.513106298199703,3.4299607866317743
0.002522142743043025,0.9026212596399406,2.7078637789198217,1.805242519279881
0.002654887097940026,-0.36104850385597675,2.8883880308478096,3.2494365347037864
0.0027876314528370275,-1.2636697634959164,3.2494365347037864,4.513106298199703
0.0029203758077340288,-0.3610485038559763,2.3468152750638454,2.7078637789198217
0.00305312016263103,0.18052425192798816,0.9026212596399406,0.7220970077119524
0.0031858645175280318,0.0,0.5415727557839627,0.5415727557839627
0.003318608872425033,0.3610485038559761,1.4441940154239048,1.0831455115679287
0.0034513532273220343,0.18052425192798816,0.9026212596399406,0.7220970077119524
0.0035840975822190356,0.7220970077119524,1.805242519279881,1.0831455115679287
0.003716841937116037,0.3610485038559762,0.7220970077119524,0.3610485038559762
0.003849586292013038,0.1805242519279881,0.1805242519279881,0.0
0.0039823306469100395,0.18052425192798816,0.5415727557839644,0.3610485038559762
0.004115075001807041,-0.18052425192798804,0.5415727557839644,0.7220970077119524
0.004247819356704042,0.1805242519279881,0.1805242519279881,0.0
0.004380563711601043,-0.1805242519279881,0.1805242519279881,0.3610485038559762
0.004513308066498045,0.1805242519279881,0.3610485038559762,0.1805242519279881
0.004646052421395046,0.0,0.0,0.0
0.004778796776292047,0.0,0.0,0.0
0.0049115411311890485,-0.18052425192798816,0.3610485038559762,0.5415727557839644
0.00504428548608605,0.1805242519279881,0.1805242519279881,0.0
0.005177029840983051,0.0,0.0,0.0
0.005309774195880052,0.0,0.0,0.0
0.005442518550777054,-0.18052425192798816,0.3610485038559762,0.5415727557839644
0.005575262905674055,0.1805242519279881,0.3610485038559762,0.1805242519279881
0.005708007260571056,0.1805242519279881,0.1805242519279881,0.0
