,S_0,S_1,S_2,S_3
S_0,0.0,123.47486638294858,99.72082843680153,90.33473112822934
S_1,123.47486638294856,0.0,133.36176367979107,123.9603790313828
S_2,99.72082843680153,133.3617636797911,0.0,103.1356713124117
S_3,90.33473112822934,123.96037903138281,103.1356713124117,0.0
