,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11,O_12,O_13,O_14,O_15,O_16,O_17,O_18,O_19,O_20,O_21,O_22,O_23,O_24,O_25,O_26,O_27,O_28,O_29,O_30,O_31,O_32,O_33,O_34,O_35,O_36,O_37,O_38,O_39,O_40,O_41,O_42,O_43,O_44,O_45,O_46,O_47,O_48,O_49,O_50,O_51,O_52,O_53,O_54,O_55,O_56,O_57,O_58,O_59,O_60,O_61,O_62,O_63
S_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011186834768838329,5.9269944453499395e-18,0.023419984968054315,0.11826798736796734,0.3251932109301282,0.15059692054411575,0.29156566637410836,0.06323409729150892,0.018450858073629332,0.008152590973603931,3.0738492404975067e-163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270209589469748e-172,4.738326113804205e-65,7.961463187675091e-22,0.20713692827957852,0.21651262299313023,0.017143226230650198,0.1367680954521886,0.33949309652493664,0.07716910022874332,2.3330922401891827e-06,0.003721106644575408,0.0008785622935331917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011749282604236742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293623029479237e-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006492560576206155,0.000773973417609215,0.004028496411194704,0.019051911364071406,0.05683286106025705,0.11366559571609054,0.19478635400400035,0.17014907548404626,0.22503172533408275,0.12025497881148266,0.06088323260514513,0.024529484069028933,0.008580912792059182,0.0007821428733111582,1.2700119007964266e-87,1.0853131614674673e-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169194284708157e-74,0.010564226525518286,0.014752999772004602,0.09785010099627851,0.3603034892916291,0.18080272353998306,0.2792659692462208,0.04490036608746415,0.010032870771468657,0.00152725376943284,8.73654061250556e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0269302644518656e-107,1.2267622710699254e-24,0.008656298911643795,0.05330386960584971,0.21401212646951526,0.3850349218664243,0.25802630477451594,0.07099645250221301,0.009970025869838008,3.278300252290755e-32,4.6825446823064595e-54,5.559522582409642e-258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0007594223149045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000210091423307435,0.0004410293168600418,0.005035542083031887,0.022531509633546068,0.05393901707042692,0.13762231389645088,0.2053407210754445,0.19437608961833838,0.18996171098986422,0.12236599747879219,0.04680546235216792,0.015344585369919379,0.0035295385940334856,0.002219497491464432,0.0001067867042011166,0.00014009930792788534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2086602515181915e-179,0.0
S_6,0.0,0.0,0.00017644669630982113,0.0,0.00017644669630982113,0.0,0.00017644669630982113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035289339261964227,0.0005293400889294634,0.0004851049907465729,0.00017644669630982113,0.0005293400889294634,0.00035289339261964227,0.0007057867852392845,0.0010586801778589268,0.002293807052027675,0.0037053806225062435,0.007587207941322309,0.010560685008922342,0.020094929994461237,0.04026123839904242,0.05274085887072105,0.08785129696294697,0.09601172115823194,0.12575221466951522,0.10444812593660589,0.11779134340759789,0.10722714010723619,0.08072001859012012,0.05755901043696598,0.03300808810189979,0.01944668433979925,0.009194257408385092,0.006851343244132402,0.0029995938372669594,0.0033524872298866014,0.001411573570478569,0.0008822334815491057,0.0005293400889294634,0.0005293400889294634,0.0,0.0007057867852392845,0.0005293400889294634,0.0005293400889294634,0.00017644669630982113,0.00035289339261964227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017644669630982113,0.0
