,S_0,S_1,S_2,S_3,S_4
S_0,0.0,51.21013493433527,80.58469580517665,135.6503213881301,70.16700776190197
S_1,51.21013493433527,0.0,57.875433522358435,149.72350223914063,67.33323432332637
S_2,80.58469580517664,57.87543352235842,0.0,157.879115286334,46.33683779821642
S_3,135.65032138813007,149.7235022391406,157.879115286334,0.0,156.42550410688892
S_4,70.16700776190196,67.33323432332635,46.336837798216415,156.42550410688892,0.0
