center,difference,J,Jsim
-0.008055043881651035,0.0,0.0,0.0
-0.007900139191619285,0.15469883681722546,0.15469883681722546,0.0
-0.007745234501587534,0.0,0.0,0.0
-0.007590329811555783,0.0,0.0,0.0
-0.007435425121524033,0.0,0.0,0.0
-0.007280520431492282,0.0,0.0,0.0
-0.007125615741460532,0.0,0.0,0.0
-0.006970711051428781,0.0,0.0,0.0
-0.00681580636139703,0.0,0.0,0.0
-0.00666090167136528,0.0,0.0,0.0
-0.006505996981333528,0.0,0.0,0.0
-0.006351092291301778,0.0,0.0,0.0
-0.006196187601270027,0.0,0.0,0.0
-0.006041282911238277,-0.1546988368172246,0.1546988368172246,0.3093976736344492
-0.0058863782212065265,0.0,0.0,0.0
-0.005731473531174775,0.0,0.0,0.0
-0.005576568841143025,0.1546988368172246,0.3093976736344492,0.1546988368172246
-0.005421664151111274,0.1546988368172246,0.1546988368172246,0.0
-0.005266759461079523,0.0,0.0,0.0
-0.005111854771047772,0.1546988368172246,0.3093976736344492,0.1546988368172246
-0.004956950081016022,0.0,0.0,0.0
-0.0048020453909842714,0.0,0.0,0.0
-0.004647140700952521,0.0,0.1546988368172246,0.1546988368172246
-0.00449223601092077,-0.1546988368172238,0.3093976736344475,0.4640965104516713
-0.004337331320889019,0.0,0.9281930209033475,0.9281930209033475
-0.004182426630857269,0.0,0.0,0.0
-0.004027521940825517,0.30939767363444753,0.4640965104516713,0.15469883681722374
-0.003872617250793767,0.15469883681722496,0.6187953472689001,0.4640965104516751
-0.0037177125607620164,0.3093976736344492,0.3093976736344492,0.0
-0.003562807870730266,0.0,0.773494184086123,0.773494184086123
-0.003407903180698515,-0.15469883681722418,1.3922895313550177,1.5469883681722418
-0.003252998490666764,-0.30939767363444837,2.3204825522583628,2.629880225892811
-0.0030980938006350137,0.9281930209033478,3.093976736344492,2.1657837154411443
-0.0029431891106032632,0.3093976736344488,3.5580732467961655,3.2486755731617167
-0.0027882844205715123,-1.0828918577205684,5.878555799054519,6.961447656775087
