lag,acf,lower,upper
1,-0.003102106128017926,-0.01269664040347681,0.006492428147440957
2,-0.006590883290052162,-0.01618550989386912,0.003003743313764797
3,-0.0042749007311240015,-0.013869944105977184,0.005320142643729181
4,-0.010342790942805621,-0.019938009644720985,-0.0007475722408902576
5,0.0004701677264131796,-0.009126077206641464,0.010066412659467824
6,-0.008487128209160711,-0.018083375262782628,0.0011091188444612068
7,0.006670750461526024,-0.0029261875510794236,0.016267688474131473
8,-0.0037722435696154154,-0.01336960841212592,0.005825121272895089
9,-0.0025301975290168326,-0.012127698858800818,0.007067303800767154
10,-0.008562214346952462,-0.018159777080795633,0.0010353483868907089
11,-0.00011380651250668547,-0.00971207238848092,0.009484459363467548
12,-0.0030884830355316947,-0.012686749035725278,0.006509782964661887
13,-0.0025632101269492586,-0.012161567610772365,0.0070351473568738485
14,0.0021380270713643353,-0.007460393423676317,0.011736447566404988
15,-0.011475271829395445,-0.021073736164727616,-0.001876807494063274
16,-0.004428135291684736,-0.014027862452792476,0.005171591869423005
17,-0.0028983772748156977,-0.0124982924656077,0.006701537915976303
18,0.003065065201239641,-0.006534930543793485,0.012665060946272767
19,-0.0020842085149607834,-0.011684294345340539,0.007515877315418973
20,-0.00027191752721616633,-0.009872045011342548,0.009328209956910215
21,-0.004359005681981298,-0.013959133875105965,0.005241122511143371
22,0.012571772490184211,0.002971462099936883,0.02217208288043154
23,-0.005143244307222035,-0.014745070076503056,0.004458581462058985
24,-0.0020178726360984777,-0.011619952013145791,0.007584206740948835
25,1.4453697163796692e-05,-0.009587664716226463,0.009616572110554056
26,0.003667525045283667,-0.005934593370109395,0.013269643460676729
27,-0.005911771429651257,-0.015514018795832288,0.0036904759365297742
28,-0.010250022208506751,-0.019852604619269902,-0.0006474397977436
29,0.005244479242788383,-0.004359110300433297,0.014848068786010063
30,-0.009133713304852424,-0.018737566489096892,0.0004701398793920432
31,-0.0011894809888476979,-0.010794133784454915,0.00841517180675952
32,0.004325879219867495,-0.005278787136399846,0.013930545576134837
33,0.003950944060132143,-0.005653901649793129,0.013555789770057416
34,0.001320863053951525,-0.008284132264306646,0.010925858372209697
35,-0.0031074530424546197,-0.012712465081851405,0.0064975589969421665
36,0.007856052911337567,-0.0017490516739075458,0.01746115749658268
37,-0.0031859402879359684,-0.012791636354628816,0.006419755778756879
38,0.0011262037390513352,-0.008479589600576746,0.010731997078679415
39,0.004456506629729515,-0.005149298864709654,0.014062312124168683
40,0.0039651494229783115,-0.0056408463977676085,0.013571145243724232
