,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.007900139191619285,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,0.0
-0.006041282911238277,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,0.0
-0.005576568841143025,0.0,0.00038719764789278287,0.0,0.0,0.0,1.210159076123139e-22,0.0028432675849214832
-0.005421664151111274,0.0,0.0003554894908179326,0.0,0.0,0.0,0.0,0.0
-0.005111854771047772,0.0,0.0007109789816358652,0.0,0.0,0.0,0.0,0.0
-0.004647140700952521,0.00019575112541022797,0.0,9.756902702383486e-234,0.0,0.0,1.3925475377779974e-206,0.0
-0.00449223601092077,0.0,0.0,0.0,0.0,0.0,0.0006697276819164216,0.0
-0.004337331320889019,0.0,0.0010358472487414557,0.0,0.0,0.0,4.697212661295118e-117,0.009634031507594655
-0.004027521940825517,0.0,0.0,0.0,0.0,0.0,0.0010045915228746323,2.295713710869134e-277
-0.003872617250793767,0.0,1.1115437295869629e-200,0.0,0.0,0.0,0.0013394553638328432,0.0
-0.0037177125607620164,0.0,0.0007109789816358652,0.0,0.0,0.0,0.0,8.442328738032357e-225
-0.003562807870730266,0.0,0.0,0.0,0.0,0.0,0.001674319204791054,0.0
-0.003407903180698515,0.0,0.0011533165972861328,0.0,0.0,0.0,0.0019273738856683694,0.0
-0.003252998490666764,0.0,0.003925440590015811,0.0,0.0,0.0,1.240623441954897e-189,0.012354628841581144
-0.0030980938006350137,0.0,0.0,0.0,0.0,0.0,0.004641138256253332,0.019168000696866985
-0.0029431891106032632,1.094711447375e-312,0.0033463439130518406,0.0,0.0,0.0,0.004549680711071522,2.011800420523157e-185
-0.0027882844205715123,2.787066116114159e-224,0.006867454545029442,0.0010033114487081167,0.0,0.0,0.004519871719832967,4.7779251300259166e-102
-0.0026333797305397614,0.0,0.008449237680549527,0.0007937468115206288,0.0,0.0,0.0087502792658073,1.8916355261554863e-43
-0.002478475040508011,4.0639100987745117e-187,0.005416706654252348,5e-324,0.0,0.0,0.004073841388137374,0.045567665492966807
-0.0023235703504762605,7.923656466811237e-61,0.00921311245979136,0.002887253507405834,0.0003222823437262038,1.0050928135730285e-88,0.011515427808235973,1.0987709889713124e-39
-0.0021686656604445096,0.001214623597553649,0.01660383470484493,0.0048098097764351306,0.0,0.0,0.0026802331374602153,0.0256983338153752
-0.0020137609704127587,0.0005847421080559718,0.009243752183759517,0.005381509795779636,0.0007161762725737231,8.847691649516792e-05,0.020982272987627403,1.7021678118167393e-110
-0.0018588562803810082,0.005459813976744716,0.006192431890548581,0.004324054290896213,0.0015088592087347703,2.3296328537070026e-56,0.016255923711662863,0.0700470648333441
-0.0017039515903492575,0.00948384034088713,0.015449054971911088,0.007547513318122515,0.0018208673432223061,0.0002020584135460269,0.024774385092204764,1.284923621927651e-28
-0.0015490469003175068,0.014762140937075978,0.017300619088584497,0.011532209181143588,0.004063003065029723,4.988662925012939e-19,0.024909438535499224,0.03036854329450292
-0.0013941422102857562,0.014524974134436187,0.01970889964656403,0.020157460973021377,0.006706615977757128,0.0009715075385249871,0.0226101819380346,0.05952935110062055
-0.0012392375202540055,0.030677523770551333,0.024689368199602678,0.01876916861423623,0.010786592894124243,0.001995614181002272,0.032532132006749176,0.03386874287947431
-0.0010843328302222548,0.025656614821629634,0.04394430106882863,0.025823791746372178,0.02095226255360737,0.004967575440252068,0.03285666390218974,9.939924610617338e-43
-0.0009294281401905041,0.040229589297016956,0.03383044666924503,0.042138629997630996,0.02897343437132014,0.012139611433716745,0.03361937375514641,0.028534224212697384
-0.0007745234501587534,0.042055743768053405,0.04780350278937587,0.053653165928889295,0.04002471656492514,0.026664902995234805,0.03914559838800683,1.8372265334915755e-10
-0.0006196187601270027,0.0505159699816194,0.042626308523233514,0.058687982063988925,0.05674013523664354,0.04026547898864621,0.03520739069774547,0.09788227600348913
-0.00046471407009525205,0.06320804108643649,0.05121984694699931,0.06670252269068526,0.07963594882251104,0.07337945088927576,0.03522412629331166,0.051167419054278254
-0.00030980938006350137,0.0793643978384619,0.0632393217323831,0.06915028610174406,0.08515988933161399,0.11363281582753829,0.0420278189676543,2.0022455396344676e-39
-0.00015490469003175068,0.07814403261041082,0.04886217116194669,0.09213047780493198,0.09864850049914022,0.14950667077287025,0.048326727506376115,0.003272028532187978
0.0,0.07662707192492467,0.06469786441690081,0.06168189229438817,0.10738060985331498,0.14745417802462546,0.05560516495399765,3.8580306186760893e-16
0.00015490469003175068,0.07367812042448361,0.04279389949962677,0.0727046362837207,0.10205412029262223,0.15173781404798084,0.049754150161261994,0.09399194262047438
0.00030980938006350137,0.07933445949157059,0.059479187453285544,0.07390697102275401,0.09868545689899513,0.11137932970473784,0.04850740083986788,0.009454851763426928
0.00046471407009525205,0.06489239395329753,0.0347185229919812,0.06381256111184513,0.07800413977915073,0.07565777949943307,0.05476987073416814,3.271048279958848e-11
0.0006196187601270027,0.05794399276884584,0.046285263919850266,0.042944765374633403,0.06024629806474206,0.04351457156796337,0.05909496418717706,9.91354481905298e-48
0.0007745234501587534,0.05112224418001184,0.027100166767722665,0.04419810406335807,0.0424639489403641,0.025377604435556464,0.04020348502630673,0.1342294232678815
0.0009294281401905041,0.03756220410789988,0.02690702732913591,0.036452364116495,0.03089979628591078,0.01316063190299232,0.046122378347309693,1.055704097451823e-53
0.0010843328302222548,0.03208849907612779,0.02907714292930856,0.036303628018023934,0.01723916688369467,0.005127130958655267,0.026356776618458144,0.05176224147298618
0.0012392375202540055,0.024367869218554498,0.036653664216529776,0.02617201301141732,0.012739216509088915,0.002115449162937231,0.01812503229021601,3.0748643425172257e-81
0.0013941422102857562,0.011550790884097538,0.018756028878782402,0.01831624598995916,0.007889034791754861,1.847710892245358e-23,0.029378111103264788,0.02164948632192927
0.0015490469003175068,0.01220026936684681,0.016965035212122923,0.010895231719522166,0.004916013725746692,0.0004431462762112186,0.02181129963011594,2.9833808839632623e-06
0.0017039515903492575,0.012735931748917757,0.021075580820092386,0.00668435333974282,0.0014229134896852399,5.922969692305455e-51,0.012894598412040286,0.020347230992944214
0.0018588562803810082,0.0024875798694009225,0.021384855176175235,0.010608672116966481,7.138882608060898e-62,9.965865940516875e-05,0.008060611395836297,0.02248428200395263
0.0020137609704127587,0.0004253182448257764,0.004129726084579876,0.006664280846578278,3.1665134869937445e-277,0.0,0.017555404291324555,0.06977264507615014
0.0021686656604445096,0.002577835085943516,0.010158308578455144,0.0029715331191049977,3.5619796954043986e-120,0.00011854236239923598,0.010935131023148244,2.4499401600732276e-140
0.0023235703504762605,0.0022174226148853815,0.01163447176517552,1.2705138425639907e-06,0.0,0.0,0.012207127143615654,0.029605170719295037
0.002478475040508011,0.0012741958956547343,0.006881339484288232,0.0,1.3047691900511946e-216,0.0,0.006741938024721523,2.5409379927451237e-239
0.0026333797305397614,0.0008360017493676224,0.007227295434006389,9.58606562179717e-212,0.0,0.0,0.0037294734460468523,0.01642467284464663
0.0027882844205715123,0.0,0.006707229880667287,3.302605102909554e-169,0.0,0.0,0.0008765073399579417,0.032824499234756076
0.0029431891106032632,0.0,0.005540183970028712,0.0,0.0,0.0,0.005496902746072452,0.0
0.0030980938006350137,2.4551559921580852e-132,0.0,0.0,0.0,0.0,0.004018366091498529,0.0
0.003252998490666764,0.0,0.004621363380633124,0.0,0.0,0.0,6.83377334639646e-84,5.87161318667e-313
0.003407903180698515,0.0,0.0030801893282655056,0.0,0.0,0.0,0.0023199461444547,0.0012715644410314698
0.003562807870730266,0.0,0.005447913520621287,2.2825455195182835e-275,0.0,0.0,0.0012305896927323008,1.257685505524002e-109
0.0037177125607620164,0.0,0.0,0.0,0.0,0.0,0.0023440468867074755,6.156760875490193e-108
0.003872617250793767,0.0,0.0,0.0,0.0,0.0,0.0026789107276656864,0.0
0.004027521940825517,0.0,0.002488426435725528,0.0,0.0,0.0,4.1878998261581186e-162,0.0
0.004182426630857269,0.0,0.0010664684724537978,0.0,0.0,0.0,0.0,2.942983517934421e-188
0.004337331320889019,0.0,0.00034519824727399843,0.0,0.0,0.0,0.001014285039301634,5.8249271489766245e-09
0.00449223601092077,0.0,0.0003554894908179326,0.0,0.0,0.0,0.0,0.0
0.0048020453909842714,0.0,0.0003645907851462882,0.00018858300613574456,0.0,0.0,0.0,0.0
0.004956950081016022,0.0,0.00034964319854727596,0.0,0.0,0.0,0.00034037092889198335,0.0
0.005111854771047772,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,0.0
0.005266759461079523,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,0.0
0.005421664151111274,0.0,0.0003554894908179326,0.0,0.0,0.0,0.0,0.0
0.006196187601270027,0.0,4.281793335245474e-166,0.0,0.0,0.0,0.0,0.0031217109841900027
0.00681580636139703,0.0,0.0,0.0,0.0,0.0,0.0,0.0031217109841900027
0.006970711051428781,0.0,0.0003554894908179326,0.0,0.0,0.0,1.314386450926896e-105,0.0
0.007435425121524033,0.0,0.0003554894908179326,0.0,0.0,0.0,0.0,0.0
0.007745234501587534,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,5.841431448908455e-30
0.008055043881651035,0.0,0.0,0.0,0.0,0.0,0.0003348638409582108,0.0
0.008209948571682786,0.0,0.0003554894908179326,0.0,0.0,0.0,0.0,4.270544119445575e-196
