center,difference,J,Jsim
-0.007812127791758068,0.0,0.0,0.0
-0.007652696612334434,0.15030670570258656,0.15030670570258656,0.0
-0.0074932654329108,0.0,0.0,0.0
-0.007333834253487166,0.0,0.0,0.0
-0.0071744030740635316,0.0,0.0,0.0
-0.007014971894639898,0.0,0.0,0.0
-0.006855540715216264,0.0,0.0,0.0
-0.0066961095357926294,-0.15030670570258656,0.15030670570258656,0.3006134114051731
-0.006536678356368996,0.0,0.0,0.0
-0.006377247176945362,0.0,0.0,0.0
-0.006217815997521727,-0.15030670570258656,0.15030670570258656,0.3006134114051731
-0.006058384818098094,0.1503067057025874,0.1503067057025874,0.0
-0.00589895363867446,0.0,0.0,0.0
-0.005739522459250825,0.0,0.0,0.0
-0.0055800912798271915,-0.15030670570258742,0.3006134114051748,0.4509201171077622
-0.005420660100403558,0.0,0.1503067057025874,0.1503067057025874
-0.005261228920979923,0.0,0.0,0.0
-0.005101797741556289,0.1503067057025874,0.3006134114051748,0.1503067057025874
-0.004942366562132656,-0.15030670570258736,0.4509201171077622,0.6012268228103496
-0.004782935382709021,0.0,0.3006134114051731,0.3006134114051731
-0.004623504203285387,-0.15030670570258742,0.3006134114051748,0.4509201171077622
-0.0044640730238617535,0.15030670570258742,0.751533528512937,0.6012268228103496
-0.004304641844438119,-0.15030670570258664,0.7515335285129329,0.9018402342155195
-0.004145210665014485,0.0,0.4509201171077622,0.4509201171077622
-0.0039857794855908514,0.3006134114051748,0.751533528512937,0.4509201171077622
-0.003826348306167217,-0.15030670570258664,1.352760351323279,1.5030670570258657
-0.003666917126743583,-0.1503067057025873,1.3527603513232866,1.503067057025874
-0.003507485947319949,0.15030670570258686,1.2024536456206958,1.052146939918109
-0.0033480547678963147,0.6012268228103481,1.803680468431044,1.2024536456206958
-0.003188623588472681,0.3006134114051746,2.5552139969439858,2.254600585538811
-0.003029192409049047,0.0,3.1564408197543266,3.1564408197543266
-0.0028697612296254126,-0.15030670570258753,5.260734699590544,5.4110414052931315
-0.002710330050201779,0.30061341140517595,7.665641990831958,7.365028579426782
-0.0025508988707781447,1.2024536456206958,8.266868813642285,7.064415168021589
-0.0023914676913545105,-0.3006134114051733,10.070549282073328,10.371162693478501
-0.0022320365119308768,-0.4509201171077635,12.776069984719927,13.22699010182769
-0.0020726053325072426,1.2024536456206967,21.794472326875113,20.592018681254416
-0.0019131741530836084,2.10429387983622,19.840485152741458,17.736191272905238
-0.0017537429736599745,-0.6012268228103537,34.11962219448729,34.720849017297645
-0.0015943117942363405,-1.5030670570258735,50.352746410366706,51.85581346739258
-0.0014348806148127063,1.803680468431054,64.93249686351758,63.12881639508653
-0.0012754494353890723,6.914108462319021,95.44475812114287,88.53064965882385
-0.0011160182559654384,3.757667642564698,128.81284678711722,125.05517914455253
-0.0009565870765418042,9.769935870668178,166.38952321276392,156.61958734209574
-0.0007971558971181702,-14.128830336043166,229.21772619644548,243.34655653248865
-0.0006377247176945362,-4.5092011710776205,331.12567266279933,335.63487383387695
-0.0004782935382709021,10.822082810586323,422.8127631413774,411.99068033079106
-0.0003188623588472681,-2.5552139969439622,635.1961382991333,637.7513522960772
-0.00015943117942363404,-13.978523630340646,579.582657189176,593.5611808195166
0.0,-15.481590687366406,582.1378711861199,597.6194618734863
0.00015943117942363404,-15.180977275961368,583.941551654551,599.1225289305123
0.0003188623588472681,-11.122696221991418,653.8341698062538,664.9568660282453
0.0004782935382709021,11.273002927693994,422.96306984708036,411.69006691938637
0.0006377247176945362,2.855827408349171,322.4078837320493,319.5520563237001
0.0007971558971181702,11.122696221991447,224.7085250253677,213.58582880337624
0.0009565870765418042,-2.7055207026465666,171.65025791235445,174.35577861500101
0.0011160182559654384,3.7576676425646696,123.10119197041874,119.34352432785407
0.0012754494353890723,0.0,91.98770388998335,91.98770388998335
0.0014348806148127063,0.3006134114051733,60.57360239814263,60.27298898673746
0.0015943117942363405,7.8159486965345195,51.555200055987335,43.739251359452815
0.0017537429736599745,1.6533737627284637,37.27606301424162,35.62268925151316
0.0019131741530836084,-0.4509201171077599,27.20551373216832,27.65643384927608
0.0020726053325072426,4.3588944653750215,18.4877248014182,14.128830336043178
0.0022320365119308768,-0.6012268228103483,12.47545657331472,13.076683396125068
0.0023914676913545105,0.6012268228103483,9.619629164965593,9.018402342155245
0.0025508988707781447,0.30061341140517417,7.51533528512935,7.214721873724176
0.002710330050201779,0.4509201171077599,6.46318834521124,6.01226822810348
0.0028697612296254126,0.0,4.659507876780209,4.659507876780209
0.003029192409049047,-1.0521469399181091,4.6595078767801965,5.711654816698306
0.003188623588472681,0.30061341140517417,3.306747525456914,3.00613411405174
0.0033480547678963147,0.9018402342155245,2.254600585538811,1.3527603513232866
0.003507485947319949,-0.30061341140517395,1.50306705702587,1.803680468431044
0.003666917126743583,0.15030670570258697,0.30061341140517395,0.15030670570258697
0.003826348306167217,0.0,1.3527603513232866,1.3527603513232866
0.0039857794855908514,0.4509201171077598,1.052146939918106,0.6012268228103462
0.004145210665014485,0.3006134114051746,1.0521469399181116,0.751533528512937
0.004304641844438119,0.4509201171077622,0.4509201171077622,0.0
0.0044640730238617535,-0.6012268228103462,0.6012268228103462,1.2024536456206925
0.004623504203285387,0.15030670570258742,0.751533528512937,0.6012268228103496
0.004782935382709021,0.0,0.4509201171077622,0.4509201171077622
0.004942366562132656,0.0,0.0,0.0
0.005101797741556289,0.0,0.3006134114051748,0.3006134114051748
0.005261228920979923,0.0,0.0,0.0
0.005420660100403558,0.0,0.3006134114051731,0.3006134114051731
0.0055800912798271915,0.1503067057025874,0.1503067057025874,0.0
0.005739522459250825,0.0,0.0,0.0
0.00589895363867446,0.0,0.0,0.0
0.006058384818098094,0.0,0.0,0.0
0.006217815997521727,0.1503067057025874,0.1503067057025874,0.0
0.006377247176945362,0.0,0.0,0.0
0.006536678356368996,0.0,0.0,0.0
0.0066961095357926294,0.0,0.1503067057025874,0.1503067057025874
0.006855540715216264,-0.15030670570258656,0.15030670570258656,0.3006134114051731
0.007014971894639898,0.0,0.0,0.0
0.0071744030740635316,0.0,0.0,0.0
0.007333834253487166,0.0,0.0,0.0
0.0074932654329108,0.0,0.0,0.0
0.007652696612334434,0.0,0.0,0.0
0.007812127791758068,0.0,0.0,0.0
0.007971558971181703,0.0,0.0,0.0
0.008130990150605337,0.0,0.0,0.0
0.00829042133002897,0.1503067057025874,0.1503067057025874,0.0
0.008449852509452604,0.1503067057025874,0.1503067057025874,0.0
0.008609283688876238,-0.30061341140517484,0.1503067057025874,0.4509201171077622
0.008768714868299872,0.0,0.0,0.0
0.008928146047723507,-0.3006134114051715,0.15030670570258575,0.45092011710775726
