lag,acf,lower,upper
1,-0.014650418554114138,-0.02424495282957302,-0.005055884278655255
2,-0.0006480384991002331,-0.01024463187420373,0.008948554876003264
3,-0.001772319812410059,-0.011368917215910221,0.007824277591090103
4,-0.003621700537541854,-0.013218328072075264,0.005974926996991556
5,0.00833692451680316,-0.0012598288382243191,0.017933677871830637
6,0.0055284221493012466,-0.004068997889857524,0.015125842188460017
7,0.00727428723290164,-0.0023234259556903017,0.01687200042149358
8,0.011756230624133472,0.002158009919891863,0.02135445132837508
9,-0.00446350004351791,-0.014063046197529256,0.005136046110493436
10,0.004417922657055322,-0.005181814545556842,0.014017659859667485
11,0.004891208115313833,-0.004708716250487456,0.014491132481115124
12,0.008922642121240458,-0.0006775116517801182,0.018522795894261035
13,0.0015911653148002235,-0.008009751835604883,0.011192082465205332
14,-0.0036969034041529005,-0.01329784482988746,0.00590403802158166
15,-0.0026878780601746048,-0.01228895052691551,0.006913194406566301
16,-0.004095934706955894,-0.013697076443763804,0.0055052070298520165
17,-0.011488889860937747,-0.021090192450065326,-0.0018875872718101677
18,0.008687733144197069,-0.0009148348954065924,0.01829030118380073
19,-0.0020102642434182113,-0.011613555813763027,0.007593027326926605
20,0.005425657869261181,-0.0041776724387186,0.015028988177240962
21,0.010481640501790495,0.0008780280150256486,0.02008525298855534
22,-0.0007025246668030804,-0.010307190200871426,0.008902140867265264
23,0.004331401092335133,-0.0052732691720322866,0.013936071356702552
24,-0.0008970353903764045,-0.010501885466497109,0.008707814685744301
25,-0.009256018530142083,-0.018860876318425566,0.0003488392581414007
26,0.0007317278457257077,-0.0088739510249263,0.010337406716377716
27,0.00367396600623984,-0.005931717995610275,0.013279650008089956
28,-0.00046650689193646777,-0.010072320249866151,0.009139306465993216
29,0.009889163888758273,0.0002833484452347528,0.019494979332281795
30,-0.0004919246241942408,-0.010098677222925857,0.009114827974537375
31,0.0003231334570227045,-0.009283621460535456,0.009929888374580864
32,-0.0078115406705131065,-0.01741829658861233,0.0017952152475861167
33,-0.0009309055456446387,-0.010538246161222654,0.008676435069933378
34,-0.0055408512471581415,-0.015148200166130357,0.0040664976718140745
35,1.6611051295119815e-05,-0.009591032032384626,0.009624254134974867
36,0.0063281012519798095,-0.003279541834343716,0.015935744338303335
37,-0.0009255038929140538,-0.010533530659186312,0.008682522873358203
38,0.0023680089443313826,-0.007240026028666374,0.011976043917329138
39,0.004300396512765725,-0.005307692185511686,0.013908485211043136
40,-0.00234310830928025,-0.01195137419126777,0.007265157572707271
41,0.0036319259146505517,-0.005976392567407251,0.013240244396708355
42,-0.0025782124351540893,-0.012186657295222128,0.007030232424913949
43,-0.011373549920247483,-0.020982058464362404,-0.001765041376132561
44,0.0027585272582633692,-0.0068512205271772045,0.012368275043703943
45,0.0012137464791168871,-0.00839607419980972,0.010823567158043494
46,-0.001322419219077365,-0.010932254009990754,0.008287415571836022
47,-0.0011078387414809102,-0.010717690284515326,0.008502012801553507
48,0.00895114444979225,-0.0006587188499019344,0.018561007749486436
49,0.007555773811233829,-0.0020548569743095565,0.017166404596777214
50,0.005315214273402079,-0.004295963328434127,0.014926391875238285
51,-0.004609147777163383,-0.014220595965817552,0.005002300411490785
52,0.0005725230094446687,-0.009039128646984744,0.010184174665874082
53,0.0012166721544096739,-0.008394982641339796,0.010828326950159145
54,0.0030991105385570913,-0.006512558434587706,0.01271077951170189
55,-0.004115234487154527,-0.01372699544615395,0.005496526471844895
56,-0.0026231649839206853,-0.01223508813526197,0.006988758167420599
57,0.006730356396712548,-0.002881632654904426,0.01634234544832952
58,-0.0006070358231732068,-0.010219458686083996,0.009005387039737581
59,-0.005657973773037239,-0.015270400164881667,0.003954452618807189
60,0.001773084188892092,-0.007839648772988227,0.011385817150772411
61,-0.002410597465157413,-0.012023360533446468,0.007202165603131642
62,0.004469061812924687,-0.005143756903125134,0.014081880528974508
63,0.002464853278759263,-0.007148156697861462,0.01207786325537999
64,-0.006594893435896269,-0.01620796159191669,0.0030181747201241506
65,0.0075550355652238554,-0.002058449068669763,0.017168520199117472
66,-0.0007524539425912055,-0.010366485123644877,0.008861577238462467
67,-0.006301134086233685,-0.01591517068856928,0.0033129025161019107
68,0.006449144042770397,-0.003165272723472253,0.01606356080901305
69,0.0023720106866175527,-0.0072428042968244065,0.011986825670059511
70,0.0014478533804236503,-0.008167015472020568,0.011062722232867868
71,0.003218924565469803,-0.006395964357241327,0.012833813488180933
72,-7.738052976500337e-05,-0.00969236865503714,0.009537607595507135
73,-0.002979594355122532,-0.012594582537722094,0.0066353938274770295
74,-0.007648900795604922,-0.017263973976733245,0.0019661723855233983
75,0.0017437147892105636,-0.007871918511311717,0.011359348089732844
76,-0.006712868112374415,-0.01632853052141834,0.002902794296669511
77,-0.001458833831756453,-0.011074927635770641,0.008157259972257734
78,-0.0017924379171935948,-0.011408552094457059,0.00782367626006987
79,0.006409599338699137,-0.0032065455949810296,0.0160257442723793
80,-0.008266266296998163,-0.017882804508704803,0.001350271914708474
81,-0.0002750119469624003,-0.00989220424195293,0.009342180348028131
