,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.007652696612334434,0.0,0.0,0.00010983815689442642,0.0,0.0,0.0,0.0
-0.0066961095357926294,0.0,0.0,0.0,0.0,0.0,0.00027312415957155364,0.0
-0.006217815997521727,0.0,3.547062596816314e-174,3.7241224112530616e-292,0.0,0.0,1.8657389805721576e-60,0.00290372733594932
-0.006058384818098094,0.0,0.0002796002052742473,0.0,0.0,0.0,0.0,1.5408426386995345e-22
-0.0055800912798271915,0.0,0.0,0.0,0.0,0.0,0.0005462483191431073,0.0
-0.005420660100403558,0.0,0.0002796002052742473,0.0,0.0,0.0,0.0,5.353236992109037e-227
-0.005101797741556289,0.0,0.0,0.0,0.0,0.0,0.0005462483191431073,0.0
-0.004942366562132656,0.0,0.00047617749475281244,0.0,0.0,0.0,0.0003542241147004932,1.026141044639853e-35
-0.004782935382709021,0.0,1.5713063880798038e-59,0.0,0.0,0.0,0.0003453852378347728,0.0021354816098547616
-0.004623504203285387,0.0,0.0,0.0,0.0,0.0,0.0005462483191431073,2.2748696995124034e-95
-0.0044640730238617535,0.0,0.00043413236757429896,0.0,0.0,0.0,0.0004945716415871362,0.004751996470640506
-0.004304641844438119,0.0,6.807798829063786e-224,0.0,0.0,0.0,0.001365620797857768,7.599101896616372e-95
-0.004145210665014485,1.0421594089341202e-120,0.000356012491578618,7.577427918743881e-250,0.0,0.0,0.0004716058793864125,4.462753755117476e-15
-0.0039857794855908514,0.0,0.0,0.0,0.0,0.0,0.001365620797857768,9.487767523428749e-51
-0.003826348306167217,0.0,0.0016018679332314443,0.0,0.0,0.0,2.871843428427292e-83,0.009497693765344215
-0.003666917126743583,5.615242270793024e-225,0.0017345641611505678,1.9465267184058542e-208,0.0,0.0,2.0801138980819904e-161,0.008119605848600355
-0.003507485947319949,2.9627536259816695e-266,0.0018494538477553176,3.546739723819432e-272,0.0,0.0,0.00037837611997878194,1.20096822390484e-63
-0.0033480547678963147,8.58297343921429e-171,0.0008915416294820932,4.7456969830324053e-147,0.0,0.0,0.00043960499543736835,0.0209121425391121
-0.003188623588472681,1.228100008414313e-19,0.0022665620366814202,0.00013385850074706525,1.5894974900693528e-26,2.624754563493083e-207,0.0007381085356302809,0.0144385146637351
