,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.0006940030848348695,0.018421100761187293,0.00983108247053231,0.026783010307816563,0.031977116217473955,0.033848806079360604,0.008223475069697466,0.037839108398639076
-0.0005783359040290579,0.03308336818533499,0.01864527931728639,0.052378759955400866,0.03994628371558296,0.04245750256606242,0.017962215616414028,0.026211612444300737
-0.00046266872322324633,7.541721007840633e-05,0.042551507484462105,0.06379473290618388,0.033923818571926716,0.06067722815991521,0.03566966749898925,0.18501047906251353
-0.00034700154241743475,0.000754174544401968,0.06827772370932457,0.056809096208021374,0.041210809259909775,0.06202339244190869,0.05831116493983064,0.31758860612886153
-0.00023133436161162316,0.11479923676400375,0.09943228149122028,0.10341211824295474,0.04165387288079876,0.06692806973155306,0.10842722901560022,0.0039251508604501335
-0.00011566718080581158,0.13264654009686233,0.13366138558428617,0.1114252128751247,0.03869077247633151,0.07027814915561259,0.14480904272813744,0.002689292338643671
0.0,0.07635522047074265,0.2278952931887167,0.14569584915227646,0.05102596608025485,0.08416814344322215,0.22329586743448013,0.21781315237214702
0.00011566718080581158,0.15900277001373142,0.15368134343976855,0.10399383557689144,0.04362917547007959,0.06848765435713634,0.14442561522330488,9.69823989272088e-06
0.00023133436161162316,0.14775339536113197,0.10158550891498122,0.07219748467079935,0.038380630026135225,0.07159639732433173,0.12032694865290916,0.005807153416066618
0.00034700154241743475,0.11362496258319513,0.05686736568089106,0.06750192778067031,0.04181626012566071,0.05858358057651978,0.07545615044678507,0.0013498689501840202
0.00046266872322324633,0.04514149058976136,0.04886326447239925,0.047605164044902594,0.040143319366035,0.05633281110883622,0.02666788854843301,0.0894346543668848
0.0005783359040290579,0.04712124357738911,0.01845119247252659,0.04385603756970893,0.03390250559425246,0.04796493178532943,0.01598552924252775,0.0040439416847289165
0.0006940030848348695,0.0299323313000511,0.012300576181243915,0.027368848704192688,0.03930376056209618,0.04012244123261319,0.008445812124335629,0.012906069239979034
0.0008096702656406811,5.7182815727761464e-05,7.72116728738489e-15,0.023715964035690783,0.02450044255507914,0.03309237875234979,0.004182988512224502,0.04224097233957359
0.0009253374464464927,0.009040407951821764,8.252812526432061e-96,0.008779681875490495,0.03125759971419979,0.02550020930815092,0.0021684730548881806,0.013807528523277546
0.0010410046272523042,0.011801847866361886,0.00039062124298516195,0.005316339170461607,0.02523218865280918,0.018551002244550686,0.0007978382679687704,1.7390965547548716e-12
0.0011566718080581158,2.045751549036712e-11,0.00016147604510748106,0.0022939396273057157,0.02425111290118984,0.013812620510537891,0.0,0.015266325197061866
0.0012723389888639274,0.0006954283599772224,5.08393487847e-313,0.0027092420762443344,0.022219726157754086,0.007656593810744404,0.00019848196495839831,1.335542945264543e-27
0.001388006169669739,0.0006593088906911154,0.0,0.0011100212507520624,0.01760778408910099,0.00881059703411049,0.00018990631668538418,7.460052461291447e-48
0.0015036733504755506,0.0014891224646951583,0.0,6.775641870066344e-69,0.0142421526966225,0.004373261684610757,0.0,4.5462974192768155e-20
0.0016193405312813621,0.0018739623599144156,0.0,2.1266184600169528e-79,0.009130343016317561,0.0029295953445283027,9.091872263696093e-41,5.628477140394093e-31
0.0017350077120871737,1.1770220905002e-310,0.0,0.0,0.012593007376118718,0.002043950484156388,0.0,0.0
0.0018506748928929853,2.3033569264698273e-56,0.0,1.3960666242181478e-234,0.012895984924035483,0.0009353303418383087,0.0,0.001284115430676958
0.001966342073698797,0.0,0.0,0.0,0.008825206514083906,0.0006015754166306962,0.0,0.0
0.0020820092545046085,0.0,0.0,0.0,0.006833756148877649,0.0005149153907517795,0.00019308864265364832,0.0
0.00219767643531042,0.00015064910553091635,0.0,0.0,0.0036973646886985048,1.0476947165262058e-276,0.0,3.841295217857779e-96
0.0023133436161162316,0.0,0.0,0.0,0.004965247869606848,8.009791758937597e-05,0.0,0.0
0.0024290107969220432,0.0,0.0,0.0,0.003197892670046628,1e-323,0.0,0.0
0.002544677977727855,0.0,0.0,0.0,0.003520635751177089,6.758345066194825e-05,0.0,0.0
0.0026603451585336664,0.0,0.0,0.0,0.00418185964544559,1.155181548627339e-125,0.0,0.0
0.002776012339339478,0.0,0.0,0.0,0.003197892670046628,0.0,0.0,0.0
0.0028916795201452896,0.0,0.0,0.0,0.0009839669753989623,0.0,0.0,0.0
0.003007346700951101,0.0,0.0,0.0,0.0012299587192487029,0.0,0.0,0.0
0.0031230138817569127,5.118918608273408e-225,0.0,0.0,0.0007379752315492218,0.0,0.0,0.0
0.0032386810625627243,0.0,0.0,0.0,0.0009839669753989623,0.0,0.0,0.0
0.0034700154241743475,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.003585682604980159,0.0,0.0,0.0,0.0007379752315492218,0.0,0.0,0.0
0.0037013497857859706,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.003932684147397594,0.0,0.0,0.0,0.0009839669753989623,0.0,0.0,0.0
0.004048351328203406,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.004279685689815028,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.00439535287062084,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.004742354413038274,0.0,0.0,0.0,0.0004919834876994812,0.0,0.0,0.0
0.0048580215938440864,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.005436357497873145,0.0,0.0,0.0,0.0004919834876994812,0.0,0.0,0.0
0.005552024678678956,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.005899026221096391,0.0,0.0,0.0001165325744637247,1.6252818616298953e-126,0.0,0.0,0.0
0.006130360582708013,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
0.008443704198824245,0.0,0.0,0.0,0.0002459917438497406,0.0,0.0,0.0
