lag,acf,lower,upper
1,0.13254433823213546,0.12294980395667658,0.14213887250759435
2,0.10170699363853788,0.09194535771889212,0.11146862955818365
3,0.10406074076487748,0.09420203755238295,0.11391944397737201
4,0.10342021538905287,0.09346091363457967,0.11337951714352607
5,0.10472087924012649,0.09466320126830709,0.1147785572119459
6,0.09865504568094066,0.08849749068310922,0.1088126006787721
7,0.08654611716574837,0.07630073604178532,0.09679149828971141
8,0.08529656746599397,0.07498410597460999,0.09560902895737795
9,0.1082868334516156,0.09790962976226528,0.11866403714096593
10,0.0786235417520513,0.06814283379006682,0.08910424971403579
11,0.08031143115038829,0.0697765677845392,0.09084629451623738
12,0.08123071638788648,0.07063964263954607,0.09182179013622689
13,0.08336377208074161,0.0727155008069967,0.09401204335448653
14,0.08593512136362694,0.07522693952953047,0.0966433031977234
15,0.08199190959322282,0.07122042950366994,0.0927633896827757
16,0.07025475225687867,0.05942597135262581,0.08108353316113154
17,0.05764597334663183,0.04677531494750723,0.06851663174575642
18,0.06902741583759517,0.058128653390959135,0.07992617828423121
19,0.06125777553386593,0.05031884194260779,0.07219670912512408
20,0.07519981283254941,0.06422934591803592,0.0861702797470629
21,0.0773178789799185,0.06630006206598264,0.08833569589385436
22,0.05677745639383796,0.04570980487248429,0.06784510791519163
23,0.05631496317342095,0.04522053112810921,0.06740939521873268
24,0.05727553315251602,0.0461548180302123,0.06839624827481973
25,0.05542622597426085,0.0442783887035384,0.0665740632449833
26,0.05273317315584281,0.04155999659216942,0.0639063497195162
27,0.05654832511006187,0.04535226125671309,0.06774438896341065
28,0.05963689135593554,0.04841456640409743,0.07085921630777366
29,0.050035561725883484,0.038784100665516325,0.061287022786250644
30,0.05285457192170526,0.04158264633673236,0.06412649750667816
31,0.05317397163437237,0.04187925438941638,0.06446868887932836
32,0.036520526419074315,0.025202787957946365,0.047838264880202264
33,0.04783236014494565,0.036503778565158365,0.059160941724732935
34,0.04463048227602374,0.03328332436464382,0.05597764018740366
35,0.05085440311894875,0.039491097348466446,0.06221770888943106
36,0.04811162679577146,0.03672738952200396,0.05949586406953896
37,0.04062483912503549,0.02922189988108318,0.0520277783689878
38,0.03996328876658747,0.02854703392083937,0.051379543612335564
39,0.039400744702966894,0.027971619166875128,0.05082987023905866
40,0.040079246165645004,0.028637623614773556,0.051520868716516455
41,0.047279833134387106,0.03582529380552997,0.05873437246324424
42,0.04824809224616281,0.036775602197180915,0.05972058229514471
43,0.036028145015080885,0.02453699128594037,0.0475192987442214
44,0.043760776534170404,0.0322592290709372,0.055262323997403606
45,0.032900834933375804,0.02138397051374813,0.04441769935300348
46,0.04557885279187232,0.03405333940328539,0.05710436618045925
47,0.03330171405869783,0.021759620002215423,0.04484380811518023
48,0.030342084756644787,0.018791149116639344,0.04189302039665023
49,0.04447902047566904,0.03292075011458549,0.05603729083675259
50,0.03386463104712735,0.02229061470748079,0.04543864738677391
51,0.0461358830068313,0.03455274896560429,0.05771901704805831
52,0.0341681475070003,0.022568109733199226,0.04576818528080137
53,0.038077230466364194,0.026467931691511376,0.04968652924121701
54,0.044877237646870856,0.03325644787708797,0.05649802741665374
55,0.02699055052938339,0.015353817886904595,0.03862728317186218
56,0.03406956487889583,0.022427070774063244,0.04571205898372841
57,0.029276883640537325,0.017625215427258447,0.040928551853816206
58,0.036721426822556205,0.02506298869403463,0.04837986495107778
59,0.03273665051951875,0.021067569776318934,0.04440573126271856
60,0.036027386272534705,0.024349854251152037,0.047704918293917375
61,0.03550439818393188,0.023816638601056886,0.04719215776680688
62,0.027230714339038484,0.015533030533594859,0.03892839814448211
63,0.0388277495294441,0.027124231841128513,0.05053126721775969
64,0.038778411074966004,0.027063041268516733,0.050493780881415276
65,0.02213186464316814,0.010404684753227226,0.033859044533109055
66,0.05535562808707988,0.04362460388145574,0.06708665229270402
67,0.03198776734153626,0.020232722139486216,0.0437428125435863
68,0.026306940032914304,0.014543884630005754,0.03806999543582285
69,0.028067676024990343,0.016299205997115714,0.03983614605286497
70,0.031005954422094334,0.019231323737038657,0.04278058510715001
71,0.022816869096391468,0.01103472474047015,0.03459901345231278
72,0.02493205587513718,0.013145844646195518,0.03671826710407884
73,0.026544220296498902,0.014753155061208577,0.03833528553178923
74,0.027288705110844035,0.015492140246084482,0.03908526997560359
75,0.030591489128224895,0.0187891145974763,0.04239386365897349
76,0.02792305436233341,0.01611338281376283,0.03973272591090399
77,0.024571565644853605,0.01275581800746315,0.03638731328224406
78,0.02343999237996434,0.011619541841649242,0.03526044291827944
79,0.021354389057715407,0.009529660427436396,0.03317911768799442
80,0.03400704062354435,0.022178762505045874,0.04583531874204283
81,0.03058199434141472,0.018744719200315885,0.04241926948251355
82,0.028026577992815844,0.016182031849101955,0.03987112413652973
83,0.0224934498535372,0.010642800509211498,0.0343440991978629
84,0.021494238421168297,0.009639659499969068,0.033348817342367526
85,0.023299067751072634,0.01144090175792821,0.03515723374421706
86,0.02502117091141588,0.013158791542323278,0.03688355028050848
87,0.026201987538907023,0.01433475078691803,0.038069224290896014
88,0.014964348446079691,0.0030917873115907293,0.026836909580568655
89,0.015586015050533373,0.0037117177660051064,0.02746031233506164
90,0.01887728987778997,0.007001109483534175,0.030753470272045766
91,0.012187941528738196,0.0003089992862748015,0.024066883771201593
92,0.013133759084772018,0.0012536657511736798,0.025013852418370355
93,0.010860012380650756,-0.0010214174918590918,0.022741442253160604
94,0.023466319113231753,0.011583975499895925,0.03534866272656758
95,0.014085932130247341,0.00219932313725967,0.025972541123235014
96,0.015984426954396728,0.004096281460097939,0.027872572448695516
97,0.01596278135045174,0.004072657558232136,0.027852905142671344
98,0.01988853393664032,0.007996437528531675,0.03178063034474897
99,0.011505397309364201,-0.00038976063225936233,0.023400555250987765
100,0.013898461348200785,0.0020022790241360656,0.025794643672265506
