,S_0,S_1,S_2,S_3,S_4,S_5,S_6
S_0,2.0620464646220997e-07,3.05465455767301e-21,0.9911327288457209,0.0001129974779799394,0.008260320834940523,3.8531843743257545e-43,0.0004937466367120864
S_1,4.166903152498278e-15,9.303115393399022e-08,2.626948533955995e-08,1.0286952944121354e-21,3.974531723528646e-05,0.9868059807766323,0.013154154605488966
S_2,0.6640327781740107,2.3916616223848838e-26,0.056888142050178836,0.008607854273888231,2.9258190565203286e-05,0.0030727866491644354,0.2673691806621925
S_3,1.9726159356788794e-187,0.0,8.807528109980947e-191,0.9621787219266038,0.03782127807339608,0.0,1.7461442451906507e-192
S_4,0.014567258046733157,1.5011122315388511e-283,6.885693071085117e-07,0.007082293507822518,0.9783497598761373,2.9894271097099357e-271,2.3228877800292544e-20
S_5,3.4755028195299783e-13,0.9923897648596245,0.0014580307160151692,0.0006831289012314079,0.002653481099560538,1.0169453190950446e-07,0.002815492728688964
S_6,0.24779362141364694,7.105369162868737e-05,0.717717865267837,0.0013408948387769344,6.068773140680277e-07,0.032925874925483635,0.00015008298531279008
