center,difference,J,Jsim
-0.00728703239076613,0.0,0.0,0.0
-0.007171365209960318,-0.2071769641007833,0.2071769641007833,0.4143539282015666
-0.007055698029154506,0.0,0.0,0.0
-0.006940030848348695,0.0,0.0,0.0
-0.006824363667542884,0.0,0.0,0.0
-0.006708696486737072,0.0,0.0,0.0
-0.00659302930593126,0.0,0.0,0.0
-0.006477362125125449,0.0,0.0,0.0
-0.0063616949443196374,0.0,0.0,0.0
-0.006246027763513825,0.0,0.0,0.0
-0.006130360582708013,0.0,0.0,0.0
-0.006014693401902202,0.0,0.0,0.0
-0.005899026221096391,0.0,0.0,0.0
-0.005783359040290579,0.0,0.0,0.0
-0.005667691859484767,0.0,0.0,0.0
-0.005552024678678956,0.0,0.0,0.0
-0.005436357497873145,0.0,0.0,0.0
-0.005320690317067333,0.2071769641007833,0.2071769641007833,0.0
-0.005205023136261521,0.0,0.0,0.0
-0.00508935595545571,0.0,0.0,0.0
-0.0049736887746498985,0.0,0.0,0.0
-0.0048580215938440864,0.0,0.0,0.0
-0.004742354413038274,0.0,0.0,0.0
-0.004626687232232463,0.41435392820156963,0.41435392820156963,0.0
-0.004511020051426652,0.0,0.0,0.0
-0.00439535287062084,0.0,0.0,0.0
-0.004279685689815028,-0.20717696410078323,0.4143539282015666,0.6215308923023498
-0.004164018509009217,-0.4143539282015697,0.6215308923023545,1.0358848205039242
-0.004048351328203406,0.41435392820156963,0.41435392820156963,0.0
-0.003932684147397594,0.0,0.6215308923023498,0.6215308923023498
-0.003817016966591782,0.20717696410078323,0.6215308923023498,0.4143539282015666
-0.0037013497857859706,0.0,0.0,0.0
-0.003585682604980159,0.20717696410078323,0.6215308923023498,0.4143539282015666
-0.0034700154241743475,-0.2071769641007849,0.8287078564031393,1.0358848205039242
-0.003354348243368536,0.20717696410078323,0.6215308923023498,0.4143539282015666
-0.0032386810625627243,-0.2071769641007848,1.0358848205039242,1.243061784604709
-0.0031230138817569127,-0.6215308923023497,0.8287078564031332,1.4502387487054829
-0.003007346700951101,0.0,0.20717696410078482,0.20717696410078482
-0.0028916795201452896,-0.8287078564031329,1.8645926769070496,2.6933005333101825
-0.002776012339339478,0.8287078564031392,2.9004774974109875,2.0717696410078483
-0.0026603451585336664,-0.20717696410078323,2.071769641007833,2.278946605108616
-0.002544677977727855,0.6215308923023541,3.314831425612557,2.693300533310203
-0.0024290107969220432,0.0,2.4861235692093993,2.4861235692093993
-0.0023133436161162316,0.6215308923023546,3.729185353814127,3.1076544615117725
-0.00219767643531042,1.0358848205039166,4.143539282015666,3.107654461511749
-0.0020820092545046085,-0.20717696410078457,6.00813195892276,6.215308923023545
-0.001966342073698797,1.4502387487054866,9.115786420434482,7.665547671728995
-0.0018506748928929853,-1.657415712806273,13.259325702450178,14.916741415256451
-0.0017350077120871737,-2.278946605108624,15.123918379357237,17.40286498446586
-0.0016193405312813621,-0.41435392820156736,19.060280697272134,19.4746346254737
-0.0015036733504755506,-0.41435392820156736,23.618173907489382,24.03252783569095
-0.001388006169669739,0.2071769641007819,34.80572996893172,34.59855300483094
-0.0012723389888639274,-1.2430617846046985,44.95740120987014,46.20046299447484
-0.0011566718080581158,-3.729185353814124,57.180842091816395,60.91002744563052
