,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,2.3902858781910316e-05,2.3902858781910316e-05,7.170857634573095e-05,0.0002629314466010135,0.0015297829620422602,0.9951238168084903,0.002581508748446314,0.00031073716416483413,4.780571756382063e-05,0.0,2.3902858781910316e-05
