,S_0,S_1,S_2,S_3,S_4
S_0,0.0,77.31274057179608,82.55285696532474,118.86386228966457,62.32573115832162
S_1,77.3127405717961,0.0,86.7766996948635,113.99647468368381,76.18452188609353
S_2,82.55285696532478,86.77669969486352,0.0,115.61843617993478,63.18860609837644
S_3,118.86386228966457,113.99647468368379,115.61843617993472,0.0,127.32215532427486
S_4,62.32573115832162,76.18452188609352,63.18860609837642,127.32215532427486,0.0
