,S_0,S_1,S_2,S_3
S_0,0.0,119.90963816214406,98.22380532749794,94.6976679807329
S_1,119.90963816214406,0.0,131.81641127026697,140.1127068650138
S_2,98.22380532749794,131.81641127026697,0.0,123.15793611993078
S_3,94.6976679807329,140.1127068650138,123.15793611993078,0.0
