,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.006036919204664529,0.0,0.024147676818658117,0.032416606209176906,0.013647465570893826,0.4886320017102208,0.3888896257215524,0.026803957704567016,0.019425747060266514,0.0
S_1,0.0,0.0,1.3572423206555898e-64,0.0,3.8663643644893354e-49,0.01109084012138201,0.40923425418058523,0.05205839887911887,0.5105596456368935,0.017056861182018525,1.891063154376695e-15,0.0
S_2,0.0,0.0,9.788598755538267e-67,0.0,3.9723642082166003e-29,0.0029171543651567012,0.048840973739103406,0.9073340098215965,0.03984998194000802,2.6072931308470613e-07,0.0010576194048222023,0.0
S_3,0.0,0.0,2.423697169420082e-57,0.0,9.25300839574537e-25,0.005548971119033639,0.44861784423438233,0.3878463902807377,0.11686553743577467,0.02908809690031719,0.012033160029754396,0.0
