,0
0,1.0
1,0.017553020521524732
2,0.049470411699424045
3,0.004146537691302519
4,0.008967221707716924
5,0.00553130828282887
6,0.009018215260075051
7,0.009695365758241994
8,0.00318602760049228
9,0.0020499982026260344
10,0.007460005215910424
11,0.0629975082862608
12,-0.008768734078812079
13,0.010329938886602467
14,0.003235948008144541
15,0.020587192037820723
16,0.010884402849716823
17,-0.005247492528273402
18,-0.005855994161397544
19,0.005125030065296275
20,0.002387899519369764
21,-0.0030808086590932526
22,0.005725273872138424
23,-0.01300802714493892
24,-0.00918906630878728
25,-0.005745247043729487
26,-0.009027138407416554
27,-0.008072278837518317
28,-0.005664890860712829
29,0.006786278344910742
30,0.006652715084854951
31,0.0013750993699654962
32,0.003270208795164272
33,0.0021230446425235692
34,-0.0006520494436879625
35,0.03211387567926404
36,-0.0009360525317481919
37,0.0022938370831876273
38,-0.013347486908733592
39,-0.004011011422831145
40,-0.0046640989089948405
41,-0.0017126105720612127
42,-0.00762129460379584
43,-0.007273546719869277
44,-0.0020815968336533215
45,-0.00611850365894292
46,0.011951278986083187
47,-0.00736689617104724
48,0.009246934467036992
49,-0.0003316875125509896
50,-0.0038728955652936234
51,0.016063953193357527
52,0.012859584903087138
53,-0.00255536942027598
54,-0.007493144867851431
55,0.004477570108065874
56,-0.0029682494159244356
57,-0.00858023230141015
58,-0.005775427898925513
59,0.003894637061098652
60,-0.010376631310004315
61,-0.003565780824796174
62,-0.008970495005290886
63,-0.013295522004278448
64,-0.0015929473045714461
65,-0.009167273033497441
66,-0.00821234965456348
67,-0.002009655391544584
68,0.03494983575431737
69,-0.007714718346898695
70,-0.006822498022497314
71,-0.0032227568342032323
72,-0.012325655398213339
73,-0.007431454741296958
74,-0.006987843719845721
75,0.005519981352695501
76,-0.00011591430269868654
77,-0.013303213908794314
78,0.002600864206210851
79,-0.010214053327971748
80,-0.003713588636324959
81,-0.006974610786536356
82,-0.01213706694035447
83,-0.003978204586645003
84,-0.01069566079169908
85,-0.004949977127637387
86,0.0050735457060924775
87,-0.0005461220129249062
88,-0.009043130553327224
89,-0.009373411280942828
90,0.016246816506667882
91,-0.009852478049065362
92,0.00047077089166062584
93,-0.0066789873548092175
94,-0.005904436529387027
95,-0.008381802573339762
96,-0.0037532498199193726
97,-0.008406163283609457
98,-0.0032172000447392855
99,-0.0094239390692965
100,-0.013803141539278026
