lag,acf,lower,upper
1,0.1385341284069346,0.1289395941314757,0.1481286626823935
2,0.1271312956341936,0.11735435970836527,0.1369082315600219
3,0.13001593871199713,0.1200879916832263,0.13994388574076794
4,0.1324144470438434,0.12233097754220075,0.14249791654548602
5,0.12905488002746499,0.11881259176974561,0.13929716828518438
6,0.13495291236101598,0.12456200991844846,0.1453438148035835
7,0.1213237252602771,0.11077271008538618,0.13187474043516803
8,0.11432792889280474,0.10364926225924817,0.1250065955263613
9,0.1136728946111282,0.10288213920540193,0.12446365001685447
10,0.12605891962292506,0.11515848904290873,0.1369593502029414
11,0.10817620732988441,0.09714239320045315,0.11921002145931567
12,0.11009123744995378,0.09896022094521446,0.12122225395469309
13,0.0969354760690959,0.0857046720643277,0.1081662800738641
14,0.09933840589877685,0.0880308443853498,0.1106459674122039
15,0.09540821637023872,0.0840206016733766,0.10679583106710083
16,0.0895255321580245,0.07806456914037965,0.10098649517566935
17,0.10699361253689771,0.09546845382305597,0.11851877125073945
18,0.09845230788773357,0.08683607316526083,0.11006854261020631
19,0.09642011663082142,0.08472732129686053,0.10811291196478232
20,0.09667879551916661,0.0849130356471612,0.10844455539117202
21,0.09285738080543161,0.08101871768726496,0.10469604392359827
22,0.0863668415042178,0.07446132038333039,0.09827236262510522
23,0.0896740903094782,0.0777110324416539,0.10163714817730252
24,0.08179330554977246,0.06976852842346844,0.09381808267607648
25,0.08503366898888186,0.07295778439687729,0.09710955358088642
26,0.07828905317002839,0.06615817361800189,0.0904199327220549
27,0.09238620833595412,0.08020890640370697,0.10456351026820128
28,0.08787189488944998,0.07563024052256692,0.10011354925633303
29,0.09342482175376406,0.08112524034535698,0.10572440316217113
30,0.07978969117517036,0.06742495693758631,0.09215442541275441
31,0.07921507694601618,0.06680303558143769,0.09162711831059467
32,0.07772490690655506,0.06526641312032484,0.09018340069278528
33,0.07031718698317366,0.05781413508916278,0.08282023887718454
34,0.07521303803223568,0.06267363451059942,0.08775244155387195
35,0.06336326434651396,0.05078239982358375,0.07594412886944417
36,0.0645823291256768,0.05197212148696442,0.07719253676438917
37,0.07152829071716635,0.05888767215504701,0.08416890927928569
38,0.06916409754235554,0.05648627439095044,0.08184192069376064
39,0.06868029711800758,0.05596778664118255,0.0813928075948326
40,0.07571534271071673,0.0629687209138473,0.08846196450758616
41,0.052635379526095843,0.03984742282985886,0.06542333622233282
42,0.062123289016823964,0.04931540431207638,0.07493117372157154
43,0.06603874451569293,0.05320315151920718,0.07887433751217868
44,0.06024103404299892,0.04737420174579347,0.07310786634020437
45,0.05062332265364901,0.037730553133003955,0.06351609217429406
46,0.06050388552446871,0.047592831001728675,0.07341494004720875
47,0.05417324511428432,0.04123611619313284,0.0671103740354358
48,0.06436327194179439,0.05140527748625817,0.07732126639733061
49,0.0548760154271595,0.04188862458871552,0.06786340626560348
50,0.05312859981844269,0.04011988174353302,0.06613731789335235
51,0.0542594078143636,0.04123073082112341,0.06728808480760379
52,0.057727265034685615,0.044677802980823585,0.07077672708854765
53,0.05004127258691225,0.03696832358979787,0.06311422158402663
54,0.05289527556457636,0.03980470525213731,0.06598584587701542
55,0.04433148836323554,0.03122125744079056,0.05744171928568052
56,0.05978775033568382,0.04666372720842581,0.07291177346294184
57,0.04739141806125342,0.03424234590031672,0.060540490222190116
58,0.0506112453364711,0.03744645896145407,0.06377603171148813
59,0.04613493643847782,0.032952250893578616,0.05931762198337702
60,0.05867655450698347,0.04547901442437815,0.0718740945895888
61,0.04512979264003502,0.03190825928864788,0.05835132599142216
62,0.0454710313211284,0.032235325030085304,0.05870673761217149
63,0.04616703548606674,0.03291695662113271,0.05941711435100076
64,0.05111203915406222,0.03784716065986287,0.06437691764826156
65,0.05039012651157102,0.03710713067650121,0.06367312234664084
66,0.04240920443177524,0.02910862307449265,0.05570978578905783
67,0.04297795922247548,0.029664935746504667,0.05629098269844629
68,0.03162981703551633,0.018304027569433126,0.044955606501599535
69,0.038280616522227126,0.024947917730936103,0.05161331531351815
70,0.0431437570211742,0.029800944231422734,0.05648656981092566
71,0.04523964141961565,0.0318839926957349,0.058595290143496404
72,0.04231673794156227,0.028946990099767284,0.05568648578335726
73,0.03264485754110885,0.019262785780467667,0.046026929301750036
74,0.04322312630473283,0.029833725706604267,0.05661252690286139
75,0.03578045914237019,0.02237822014572346,0.04918269813901693
76,0.04141702156060946,0.02800599193696799,0.05482805118425093
77,0.02953245965561982,0.016109660671100146,0.04295525864013949
78,0.03343499546230257,0.020006216394702,0.046863774529903146
79,0.03392330412124744,0.020486863974633313,0.04735974426786156
80,0.04083693700532483,0.02739261492994817,0.054281259080701486
81,0.04463390409595235,0.031178168203777883,0.05808963998812682
82,0.03311110838528288,0.019641750197029274,0.04658046657353649
83,0.03848550877846248,0.025008659800823847,0.051962357756101106
84,0.029879515442563044,0.016392553209411943,0.043366477675714145
85,0.042912313280608336,0.029419258727860314,0.056405367833356354
86,0.029173140815362462,0.0156675288740676,0.04267875275665732
87,0.0401613368932121,0.02664992523671987,0.05367274854970433
88,0.028656230444106832,0.015133834120744177,0.04217862676746949
89,0.02786439586730798,0.014336410435756492,0.041392381298859464
90,0.029930708589951723,0.016397440784352776,0.04346397639555067
91,0.03837880494875302,0.024839444841822537,0.05191816505568351
92,0.028948219740412444,0.015398848758776007,0.04249759072204888
93,0.03126101186538702,0.01770594867041135,0.044816075060362684
94,0.03697877667956475,0.023417078406558284,0.05054047495257122
95,0.03109636614428476,0.01752538910458447,0.044667343183985055
96,0.019582282991984726,0.0060047482597843874,0.03315981772418507
97,0.03324135655633922,0.019661222191712055,0.04682149092096638
98,0.02462831895565227,0.011040696321175332,0.038215941590129206
99,0.03779510431667484,0.024203372946536163,0.05138683568681352
100,0.03221084216931767,0.01860943939296759,0.04581224494566774
