,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.004592003151412589,0.0,0.00035606963360814586,0.0,0.0,0.0,0.00034537701418763854,0.0
-0.004350318775022452,0.0,0.0,0.0,0.0,0.0,0.00034623947659452196,0.0
-0.003987792210437248,0.0,0.0,0.0,0.0,0.0,0.0013849579063780878,0.0
-0.00386695002224218,0.0,0.000696461223374461,0.0,0.0,0.0,0.0003597977405297862,0.0
-0.003746107834047112,0.0,0.00035518488870167625,0.0,0.0,0.0,0.0,0.0
-0.0035044234576569757,0.0,0.0,0.0,0.0,0.0,0.0006924789531890439,0.0
-0.0033835812694619073,0.0,0.0,0.0,0.0,0.0,0.0006924789531890439,0.0
-0.0032627390812668394,0.0,0.0003558155172461623,0.0,0.0,0.0,0.00034562473057315985,0.0
-0.0031418968930717714,0.0,0.001420739554806705,0.0,0.0,0.0,1.2901151309858091e-272,0.0
-0.003021054704876703,0.0,0.0021311093322100576,0.0,0.0,0.0,4.661752068210774e-241,0.0
-0.002900212516681635,0.0,0.0015701279230274012,0.0,0.0,0.0,0.001239331918147458,0.0
-0.0027793703284865667,0.0,0.002145720910933704,0.0,0.0,0.0,0.001024474846988661,2.3427662224127808e-68
-0.0026585281402914988,2.1319538003213617e-163,0.001336020642108889,0.0002591915198392595,0.0,0.0,0.0010942282307194189,3.053332880398637e-49
-0.002537685952096431,1.537271142796308e-193,0.00423325668539524,3.4349767352000365e-79,0.0,0.0,0.001413190471391625,1.1673854449613666e-15
-0.0024168437639013624,0.0,0.006646458893101041,0.0,0.0,0.0,0.002869399552015717,4.0873920834236035e-147
-0.0022960015757062945,1.3222329210054583e-221,0.007563948347792955,0.0005753294591164047,0.0,8.216189115872488e-179,0.0034939719951969685,1.9020690781420758e-74
-0.002175159387511226,1.5006187549462114e-149,0.0025677268782416077,0.00017725693004455722,0.0,0.0,0.007045794995687545,3.2064749615264675e-57
-0.002054317199316158,0.0009931374801141679,0.0076253258624353806,8.768225551604359e-92,0.0,0.0,0.005675679807598639,0.00017796503011637568
-0.00193347501112109,6.927930824707798e-31,0.0064772193755014956,6.392082842891111e-22,0.0,0.0,0.008965596405545525,0.03056870286815351
-0.0018126328229260218,1.736007637471424e-42,0.0073771470657578485,0.0006635360349531938,0.0,1.1791392661891335e-163,0.0051208943158878835,0.021411242122724817
-0.0016917906347309537,0.0020075289143517377,0.0155094185606118,0.0018137690201692495,1.8512058976868173e-305,0.00018111952613794746,0.008026188580576726,0.022762279853615324
-0.0015709484465358857,0.0026232988366211673,0.01348533336896313,0.004162936510265759,0.0,0.0004209937549758122,0.014758377974140579,6.467192610573895e-12
-0.0014501062583408175,2.7628832403506443e-08,0.015186278699384085,0.003074357292742784,0.0,3.734970873334343e-228,0.01675029673226065,0.06760887465010168
-0.0013292640701457494,0.0069138363008390095,0.012302861633196657,0.006980077808088652,0.00011744424804655879,0.0008047558230428097,0.028269933508907878,0.013078109157790856
-0.0012084218819506812,5.178346383878574e-07,0.024269801054267435,0.008336930687316325,3.624134244317379e-135,0.0033988967147524194,0.010309265433152312,0.09922216190331441
-0.001087579693755613,0.007856531309203522,0.022224514518055054,0.02573073494022969,0.001259091630693192,0.003108918056398924,0.026049310445942175,3.914584640209633e-06
-0.000966737505560545,0.013765121275450473,0.031585852607519206,0.03248813067856839,0.001177314638300104,0.007143321625135173,0.03288923012206914,0.0021923339770888064
-0.0008458953173654768,0.02659330148276895,0.02451368994871586,0.029411755313865993,0.0027083525034643533,0.015796307990080433,0.03446270497471208,1.894077708148803e-05
-0.0007250531291704088,0.025955448791567096,0.027978514717860354,0.04836747304889199,0.010776758248491534,0.027665976648110553,0.05158774844462142,0.00011591093487535858
-0.0006042109409753406,0.05117500000028445,0.03555670888110011,0.045850535762573794,0.019648508989415274,0.042313868738876,0.043469297210050814,0.03230007430835989
-0.0004833687527802725,0.03562493854609938,0.055999318236728116,0.07570155963004516,0.037864616131695145,0.05070867451076786,0.03717930770631617,6.916466424802364e-14
-0.0003625265645852044,0.06561346916376515,0.03800046378379035,0.06429063503663103,0.06726133985654464,0.08056817024255025,0.04144434522489627,8.845252759945342e-05
-0.00024168437639013625,0.07304023399696306,0.05955507862822247,0.07533347299383698,0.1088172268691624,0.09408958516088227,0.027142722049112288,0.014480271392113006
-0.00012084218819506812,0.0843265707323897,0.04261613480635016,0.0794601635427825,0.14863825915273554,0.1206561475189824,0.05265646588537362,0.035081784159022626
0.0,0.09806367067644703,0.048870677349378534,0.08061343049234469,0.1739379678676366,0.11824075895545785,0.05200546765061307,0.16228791563580988
