center,difference,J,Jsim
-0.0047128453396076565,0.0,0.0,0.0
-0.004592003151412589,0.19830471231422686,0.3966094246284537,0.19830471231422686
-0.0044711609632175206,0.0,0.0,0.0
-0.004350318775022452,-0.19830471231422545,0.19830471231422545,0.3966094246284509
-0.004229476586827385,0.0,0.0,0.0
-0.004108634398632316,0.0,0.0,0.0
-0.003987792210437248,-0.19830471231422542,0.7932188492569018,0.9915235615711272
-0.00386695002224218,-0.39660942462845217,0.5949141369426785,0.9915235615711306
-0.003746107834047112,-0.19830471231422614,0.19830471231422614,0.3966094246284523
-0.0036252656458520436,0.0,0.0,0.0
-0.0035044234576569757,-0.1983047123142262,0.3966094246284523,0.5949141369426785
-0.0033835812694619073,0.19830471231422545,0.3966094246284509,0.19830471231422545
-0.0032627390812668394,0.0,0.3966094246284523,0.3966094246284523
-0.0031418968930717714,-0.3966094246284524,0.7932188492569046,1.189828273885357
-0.003021054704876703,0.0,1.1898282738853525,1.1898282738853525
-0.002900212516681635,0.39660942462845217,1.5864376985138091,1.189828273885357
-0.0027793703284865667,-0.19830471231422542,1.784742410828029,1.9830471231422544
-0.0026585281402914988,0.19830471231422608,1.7847424108280352,1.5864376985138091
-0.002537685952096431,0.19830471231422608,3.1728753970276182,2.974570684713392
-0.0024168437639013624,0.5949141369426769,5.354227232484087,4.75931309554141
-0.0022960015757062945,-2.5779612600849404,7.138969643312141,9.716930903397081
-0.002175159387511226,-0.3966094246284513,5.750836657112537,6.147446081740989
-0.002054317199316158,0.9915235615711309,8.725407341825951,7.73388378025482
-0.00193347501112109,2.3796565477707112,13.881329861995829,11.501673314225117
-0.0018126328229260218,-0.3966094246284513,11.699978026539322,12.096587451167773
-0.0016917906347309537,0.7932188492569026,22.805041916135966,22.011823066879064
-0.0015709484465358857,0.7932188492569061,26.77113616242053,25.977917313163623
-0.0014501062583408175,2.7762659723991625,34.306715230361064,31.5304492579619
-0.0013292640701457494,1.9830471231422564,46.79991210615729,44.81686498301503
-0.0012084218819506812,0.7932188492569026,57.706671283439704,56.9134524341828
-0.001087579693755613,5.949141369426783,87.45237813057358,81.5032367611468
-0.000966737505560545,15.071158135881163,124.5353593333338,109.46420119745264
-0.0008458953173654768,2.3796565477707077,155.47089445435302,153.0912379065823
-0.0007250531291704088,5.750836657112529,239.75039718789918,233.99956053078665
-0.0006042109409753406,0.7932188492569594,322.24515751061693,321.45193866136
-0.0004833687527802725,10.311845040339733,405.73144139490614,395.4195963545664
-0.0003625265645852044,-10.7084544649681,540.1820363439514,550.8904908089195
-0.00024168437639013625,-6.940664930997855,678.2021161146525,685.1427810456504
-0.00012084218819506812,-9.122016766454294,841.208589636946,850.3306064034003
0.0,-46.799912106157194,921.918607548836,968.7185196549932
0.00012084218819506812,-25.383003176220768,832.8797917197486,858.2627948959694
0.00024168437639013625,-12.889806300424652,712.5088313450136,725.3986376454383
0.0003625265645852044,-11.303368601910961,578.851455245225,590.154823847136
0.0004833687527802725,18.04572882059449,430.71783514649877,412.6721063259043
0.0006042109409753406,4.362703670912936,314.11466430573364,309.7519606348207
0.0007250531291704088,23.003346628450174,225.4724579012747,202.46911127282453
0.0008458953173654768,5.949141369426798,161.8166452484084,155.8675038789816
0.000966737505560545,4.362703670912978,113.0336860191087,108.67098234819572
0.001087579693755613,4.75931309554143,83.88289330891766,79.12358021337623
0.0012084218819506812,-2.181351835456489,60.28463254352464,62.465984378981126
0.0013292640701457494,8.92371205414016,44.42025555838658,35.49654350424642
0.0014501062583408175,2.5779612600849404,35.29823879193219,32.72027753184725
0.0015709484465358857,2.1813518354564856,27.36605029936316,25.184698463906674
0.0016917906347309537,3.1728753970276173,19.433861806794162,16.260986409766545
0.0018126328229260218,0.99152356157113,12.889806300424677,11.898282738853547
0.00193347501112109,0.7932188492569026,11.105063889596645,10.311845040339742
0.002054317199316158,-2.7762659723991563,7.535579067940566,10.311845040339723
0.002175159387511226,0.19830471231422475,7.932188492569045,7.73388378025482
0.0022960015757062945,0.594914136942676,3.767789533970283,3.172875397027607
0.0024168437639013624,-1.1898282738853574,3.9660942462845226,5.15592252016988
0.002537685952096431,0.3966094246284506,2.379656547770705,1.9830471231422544
0.0026585281402914988,0.0,2.974570684713392,2.974570684713392
0.0027793703284865667,-0.39660942462845217,2.776265972399166,3.1728753970276182
0.002900212516681635,-0.19830471231422542,1.3881329861995781,1.5864376985138036
0.003021054704876703,0.19830471231422608,0.7932188492569046,0.5949141369426785
0.0031418968930717714,0.19830471231422545,0.3966094246284509,0.19830471231422545
0.0032627390812668394,0.0,0.5949141369426785,0.5949141369426785
0.0033835812694619073,0.39660942462845233,0.5949141369426785,0.19830471231422614
0.0035044234576569757,0.39660942462845084,1.784742410828029,1.3881329861995781
0.0036252656458520436,0.0,0.3966094246284523,0.3966094246284523
0.003746107834047112,0.19830471231422545,0.3966094246284509,0.19830471231422545
0.00386695002224218,0.0,0.5949141369426806,0.5949141369426806
0.003987792210437248,0.3966094246284509,0.3966094246284509,0.0
0.004108634398632316,0.3966094246284509,0.3966094246284509,0.0
0.004229476586827385,0.0,0.0,0.0
0.004350318775022452,0.0,0.0,0.0
0.0044711609632175206,0.0,0.19830471231422545,0.19830471231422545
0.004592003151412589,0.0,0.0,0.0
0.0047128453396076565,0.0,0.0,0.0
0.004833687527802725,0.0,0.0,0.0
0.004954529715997793,0.0,0.0,0.0
0.005075371904192862,0.19830471231422545,0.19830471231422545,0.0
0.005196214092387929,0.0,0.0,0.0
0.0053170562805829975,0.0,0.0,0.0
0.005437898468778066,-0.19830471231422545,0.19830471231422545,0.3966094246284509
0.005558740656973133,0.0,0.0,0.0
0.005679582845168202,0.0,0.0,0.0
0.00580042503336327,0.0,0.0,0.0
0.005921267221558338,0.0,0.0,0.0
0.006042109409753406,0.0,0.0,0.0
0.0061629515979484744,0.0,0.0,0.0
0.006283793786143543,0.0,0.0,0.0
0.00640463597433861,0.0,0.0,0.0
0.006525478162533679,0.0,0.0,0.0
0.006646320350728747,0.0,0.0,0.0
0.006767162538923815,0.0,0.0,0.0
0.006888004727118883,0.0,0.19830471231422545,0.19830471231422545
