,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,2.502032129792052e-117,0.006167391867369515,0.0,0.0,0.07397925612096728,0.1544979823609178,0.6540990128654597,0.07051960807930326,0.01749144092396886,0.010910524290383201,0.012334783491630252
S_1,0.0,5.357819436946923e-130,2.827755224154113e-58,0.0,0.0,6.0260010511243306e-05,0.16838048217830395,0.16722987476776485,0.6643293825374607,9.795605068260304e-15,5.059494639051066e-10,6.969752050494627e-24
S_2,0.0,2.2555098353732566e-98,1.6018241930984794e-44,0.0,0.0,1.0937140224049618e-12,0.07795659393936893,0.8722954958554711,0.040766654602854425,0.008042386557169183,0.000938869004630055,3.941251308190806e-11
S_3,0.0,0.0065580223028085935,3.502078630621659e-54,0.0,0.0,2.6770008758504224e-09,0.3845704516924886,0.24441730356584546,0.3027285204841141,0.05325321376450663,0.00847248551323587,7.844121644168081e-45
