,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,1.9427662442505426e-18,9.029197862193738e-17,0.0,0.0,1.022606347766403e-16,3.9796562438814524e-07,0.047852109226914116,1.5571652264054515e-12,0.9521474928059039,1.112364920371274e-16,4.63193418670531e-17
S_1,0.0,0.000717983639492158,0.000717983639492158,0.0,0.0,0.008615803673905895,0.12564713656522125,0.7387635722974235,0.10841552956331503,0.012814088784197018,0.002871934557968632,0.001435967278984316
