,S_0,S_1,S_2,S_3,S_4
S_0,0.0,71.21076626280313,74.65036500368541,122.82184323480641,56.81176795967456
S_1,71.21076626280312,0.0,82.11326373128152,134.52090865022996,77.62336394431614
S_2,74.65036500368541,82.11326373128152,0.0,128.8032318618895,60.35608859697399
S_3,122.82184323480641,134.52090865022998,128.80323186188951,0.0,131.28210508154646
S_4,56.81176795967456,77.62336394431615,60.356088596974,131.28210508154646,0.0
