,S_0,S_1,S_2,S_3,S_4,S_5,S_6
-0.011416084998886267,0.0,5e-324,0.0,0.0,0.0,0.00045116230423474765,0.0
-0.008390134758217618,0.0,0.0,0.0,0.0,0.0,0.00045116230423474765,1.225456e-318
-0.008252591565459953,0.0,0.0004789401765485307,0.0,0.0,0.0,0.0,0.0
-0.008115048372702287,0.0,0.0004789401765485307,0.0,0.0,0.0,0.0,0.0
-0.007977505179944621,0.0,0.0004789401765485307,0.0,0.0,0.0,0.0,0.0
-0.006189443674094964,0.0,3.857909970522805e-242,0.0,0.0,0.0,0.00045116230423474765,0.0
-0.005776814095821967,0.0,0.0,0.0,0.0,0.0,0.0009023246084694953,0.0
-0.005501727710306635,0.0,0.0,0.0,0.0,0.0,0.00045116230423474765,0.0
-0.004951554939275972,0.0,0.0009578803530970614,0.0,0.0,0.0,0.0,0.0
-0.0048140117465183055,0.0,0.0,0.0,0.0,0.0,0.001353486912704243,0.0
-0.004676468553760639,0.0,0.0009578803530970614,0.0,0.0,0.0,0.0,0.0
-0.004538925361002974,0.0,0.0004789401765485307,0.0,0.0,0.0,0.0,0.0
-0.004401382168245308,0.0,0.0,0.0,0.0,0.0,0.002255811521173738,0.0
-0.004126295782729977,0.0,0.0004789401765485307,0.0,0.0,0.0,0.0,0.0
-0.0039887525899723105,0.0,0.0009578803530970614,0.0,0.0,0.0,0.0,0.0
-0.0038512093972146444,0.0,1.03371987e-316,0.0,0.0,0.0,0.0009023246084694953,0.0
-0.0037136662044569787,0.0,5.000083122803309e-78,0.0,0.0,0.0,0.001353486912704243,0.0
-0.0035761230116993126,0.0,0.00020437720761190903,0.0,0.0,0.0,0.00251445021508327,0.0
-0.003438579818941647,0.0,0.0008418911522148195,0.0,0.0,0.0,0.003267398116214276,0.0
-0.003301036626183981,0.0,0.0005048766927403477,0.0,0.0,0.0,0.002231379287293366,0.0
-0.003163493433426315,0.0,1.1246169178237769e-06,0.0,0.0,0.0,0.003157076738969919,0.0
-0.0030259502406686494,0.0,0.0007997531320336442,2.1627529816313532e-189,0.0,0.0,0.003758254493337687,0.0
-0.0028884070479109833,0.0,0.002672963882413431,0.0,0.0,0.0,0.0024448496974643894,0.0
-0.0027508638551533176,0.0,0.0057787704493688355,4.3592159736274526e-85,0.0,0.0,0.00222614947030527,0.0
-0.0026133206623956515,0.0,0.005277422268185133,0.0,0.0,0.0,0.0031495824499255007,0.0
-0.002475777469637986,1.929012017745476e-136,0.004281252619155749,0.00025591511596933207,0.0,0.0,0.006463875400537522,9.75881472156289e-95
-0.0023382342768803197,1.275474639339891e-208,0.011469288595928773,0.0013870738523600917,0.0,0.0,0.0016491560298183298,3.925840098237667e-134
-0.002200691084122654,2.7977477853573794e-15,0.009347170611705454,1.875801579249696e-215,0.0,7.285669326961182e-05,0.008084687828830515,0.0018552357238989462
-0.0020631478913649883,1.8800446541244124e-47,0.007813493919045861,0.0030165704222133907,0.0,0.0,0.010037731552530734,3.485823297109514e-33
-0.0019256046986073222,0.003184467668145457,0.018135731125031345,0.004176332885881332,0.0,0.0,0.00995525993849319,7.548467411850121e-12
-0.0017880615058496563,0.0009434064294979698,0.02278060741994391,0.005146351498591186,1.0799649385630318e-148,0.0005106664162639696,0.01155861420942134,7.750589973128302e-24
-0.0016505183130919904,3.786177959643017e-15,0.025580856042735627,5.3892517716174335e-06,3.614618919075882e-43,2.366884010005352e-14,0.01326523697147707,0.061808477022828455
-0.0015129751203343247,0.011051570545542611,0.019948141450007586,0.005153908520417836,9.566017346746338e-05,0.0013465084421987027,0.02925031631272874,0.010068051090571298
-0.0013754319275766588,0.008784154378975227,0.027918317270853768,0.014762360055919348,0.0002665405202835898,0.0027020798702266226,0.023875192440907043,0.005196318820861398
-0.001237888734818993,0.021115846108880884,0.03533645831024606,0.0152629252758972,0.0006937254020625028,0.004998489937934354,0.022634079927404523,0.013834117705571674
-0.001100345542061327,0.029673892492442625,0.024135060386399704,0.010778965646805076,0.001388519961945552,0.009697462954516635,0.03305825778268841,0.0698835519727837
-0.0009628023493036611,0.03552152477276564,0.04330701853756956,0.030764377231757102,0.003862442771726451,0.015791131881853417,0.020016431230503878,0.0006413821955640692
-0.0008252591565459952,0.009828598462654865,0.029677402805025774,0.023917287787029118,0.010247434545486852,0.026748840872530065,0.03211846452943674,0.19803490216230893
-0.0006877159637883294,0.05851897739330834,0.02723183754468864,0.033286480792789154,0.017520181355106655,0.039018562014142825,0.029652247637557597,0.06048789766888601
-0.0005501727710306635,0.0661123088252724,0.046752438554206105,0.052788146149197475,0.03812675448543262,0.05021993318185727,0.04529034344184005,0.010819053963273543
-0.0004126295782729976,0.06513510328149485,0.06196497640797444,0.061178933160110444,0.07006777605413486,0.08127522853009789,0.033246242175109075,0.039634472944549436
-0.00027508638551533175,0.07139671517329015,0.05144719669131304,0.0925189324224471,0.11055560300230044,0.10039304983607429,0.039552842719217315,0.01379889895072348
-0.00013754319275766588,0.07947050516935973,0.03080080228775876,0.09024770270312767,0.15235466195066855,0.10620800843249989,0.061119141880203995,4.3103235022628635e-07
0.0,0.08691611414732169,0.07233303120367249,0.0889485298820096,0.16728171194991326,0.11626235854257895,0.03823365421695064,7.205416940470731e-05
0.00013754319275766588,0.06555290742399997,0.02453261004003651,0.08813738497573759,0.156498390430141,0.11039759489326186,0.05147103096198357,0.09711024004186691
0.00027508638551533175,0.06402712405169397,0.04105582645494471,0.09309875173055802,0.11870621412080458,0.09785531847704626,0.03638879588083271,0.00955878301239022
0.0004126295782729976,0.09309323292992382,0.046425914229778494,0.04975946159512857,0.07332283494944286,0.08219441529077344,0.043349472689962185,0.000709547560684526
0.0005501727710306635,0.07945228475164275,0.03514088634424962,0.04715621349290906,0.045784549480710555,0.05187685846824657,0.03660941933242999,0.01648380433629735
0.0006877159637883294,0.05069749123899547,0.0241985969513172,0.055505141967311586,0.017945801735107986,0.03595445512470482,0.049944988295465335,0.00020741961181407821
0.0008252591565459952,0.028338017418038142,0.03994595474015501,0.04253130622108201,0.009720716938174306,0.029383382085296176,0.03278113142082954,0.06441002893062352
0.0009628023493036611,0.036609258952494304,0.020371162281320677,0.028805506961403594,0.0029125132348316375,0.01942556370257987,0.04096856211109963,8.15279378039298e-07
0.001100345542061327,0.004785170569120275,0.027793459996419977,0.020312582237467854,0.002089165818104263,0.008279918241611037,0.034167217276423065,0.11007694171082658
0.001237888734818993,0.0077049479109114844,0.019096536936824983,0.014210955689841511,0.0003087878954174837,0.0048105837784827785,0.025521626912955692,0.0759891030591872
0.0013754319275766588,0.011458639984127963,0.024988419720107347,0.013802007045497972,0.00016033857915015388,0.0025461526242224336,0.020895193383339287,0.000991214540080147
0.0015129751203343247,0.005813166617865154,0.008060345195787902,0.0038722116524934815,6.963864203588185e-177,0.0013446257561316383,0.03459999718094057,0.04134725880833768
0.0016505183130919904,1.5435256835796273e-05,0.021681031849366227,0.0027077029132445236,9.746959788613655e-36,4.961954509057263e-24,0.01456379834374258,0.054375078767100356
0.0017880615058496563,3.8250791673519634e-25,0.006832198004234236,0.002863723704826872,1.4656294874639145e-101,0.00039936456404608515,0.014779048090005499,0.015340043722014878
0.0019256046986073222,0.004597438536722427,0.012699295391720364,0.0009835594884938519,1.8034926106450873e-133,0.00012730609785316293,0.0068732857852334735,4.2158401014438437e-07
0.0020631478913649883,1.3096234710879113e-07,0.012783730425128028,0.0013275265500998022,0.0,0.0,0.004706220194179266,0.020479733076381394
0.002200691084122654,5.860703210771621e-37,0.0033097782858198537,0.00030338987734833113,0.0,8.517141477290283e-05,0.010516788117479402,0.004781546564682271
0.0023382342768803197,9.068002297693208e-96,0.00655096002721447,0.0005552793718264849,8.967464558648124e-05,7.411187490281618e-05,0.003879716986246478,1.6039441171328216e-44
0.002475777469637986,1.4467472284087876e-150,0.006285892286243443,0.00032494257852572455,0.0,0.0,0.006620322583577975,1.1149029983351427e-104
