lag,acf,lower,upper
1,0.0937563317237562,0.08416179744829733,0.10335086599921509
2,0.08786411681471054,0.07818561164145649,0.0975426219879646
3,0.07892295372774512,0.06917129684726825,0.08867461060822199
4,0.10085378740374162,0.0910435069090272,0.11066406789845605
5,0.0832741601889299,0.07336889504650655,0.09317942533135325
6,0.09357394751104463,0.08360444374480505,0.1035434512772842
7,0.07382160625386316,0.06377157692819431,0.08387163557953202
8,0.06755609429918898,0.05745627144420943,0.07765591715416852
9,0.06450260074570749,0.05436126609552117,0.07464393539589381
10,0.0651871343055803,0.05500810318194312,0.07536616542921748
11,0.07805651041877197,0.06783912202987576,0.08827389880766819
12,0.0626724797703431,0.05240034389535794,0.07294461564532825
13,0.05961972403384116,0.04931244841435184,0.06992699965333048
14,0.05884605339118853,0.04850708088747297,0.06918502589490408
15,0.06207609478194338,0.05170633587307183,0.07244585369081494
16,0.057121903064783285,0.04671799237559567,0.0675258137539709
17,0.057969946386370916,0.047537204997075644,0.06840268777566619
18,0.057331978378072065,0.04686962692891903,0.06779432982722511
19,0.0579288751144342,0.04743764259170266,0.06842010763716574
20,0.06886564271323505,0.05834500640117485,0.07938627902529524
21,0.07738048209259253,0.06681843084112027,0.0879425333440648
22,0.050533480820224776,0.03991937085654669,0.06114759078390286
23,0.03933696863388646,0.028700734333923127,0.049973202933849784
24,0.03878895077040477,0.028139332390562953,0.04943856915024659
25,0.04184823212273265,0.031185616091842255,0.052510848153623044
26,0.044811771782589785,0.03413404692734348,0.05548949663783609
27,0.03578652179559947,0.025091498710637344,0.046481544880561596
28,0.03791592250047098,0.02720988195722568,0.048621963043716285
29,0.04139300897026024,0.03067461431129366,0.052111403629226824
30,0.03374943456708907,0.023016334596531678,0.044482534537646466
31,0.03890837025839719,0.028165505605595227,0.04965123491119915
32,0.03268651856667245,0.021930689532409033,0.04344234760093586
33,0.03144372441475582,0.02067875515839169,0.04220869367111995
34,0.03156882356410195,0.020795402832579583,0.04234224429562432
35,0.032686120072629166,0.0219041871877984,0.04346805295745993
36,0.031029842995646817,0.020238792221372134,0.0418208937699215
37,0.03060490087915198,0.019805639445666934,0.04140416231263703
38,0.03439342232592654,0.023586179562928435,0.045200665088924646
39,0.03495633866252637,0.02413902469619567,0.045773652628857076
40,0.033480288394823816,0.022652580693380386,0.044307996096267246
41,0.04588663476501324,0.03504940132496083,0.056723868205065656
42,0.030142855499307654,0.019287751265041404,0.040997959733573903
43,0.03353592517346911,0.02267311849556818,0.04439873185137004
44,0.022855104281698683,0.011982771047533706,0.033727437515863656
45,0.025263920126690077,0.01438716505123494,0.036140675202145214
46,0.02183633640934982,0.010954180732535594,0.03271849208616404
47,0.02233127168921815,0.01144508316350941,0.03321746021492689
48,0.019006097687904986,0.008115693024699937,0.029896502351110035
49,0.04558432613208499,0.03469086845468632,0.05647778380948366
50,0.02248298073468296,0.011571977647322694,0.03339398382204323
51,0.013136182030658115,0.0022209150527789535,0.024051449008537278
52,0.02127044442220191,0.010353722243934632,0.032187166600469184
53,0.01390536767504366,0.00298483103910609,0.02482590431098123
54,0.024568727105819296,0.013646560662186336,0.03549089354945226
55,0.014582714709757527,0.0036554619516408846,0.02550996746787417
56,0.018803611915505315,0.007874567817604518,0.029732656013406113
57,0.014272137966913142,0.0033401161136382227,0.02520415982018806
58,0.015440056675588978,0.004506319714955534,0.02637379363622242
59,0.01627000858755222,0.005334264674394001,0.02720575250071044
60,0.012286379159942065,0.0013484071667335673,0.023224351153150562
61,0.021228756491266678,0.010289514118204484,0.032167998864328876
62,0.015341150292122756,0.004398116215264003,0.026284184368981507
63,0.014857800943298003,0.003912787224646261,0.025802814661949745
64,0.00928198835082272,-0.0016648819053313585,0.020228858606976798
65,0.01610750796513246,0.005159913230491581,0.02705510269977334
66,0.013244171449930526,0.0022943952790289383,0.024193947620832115
67,0.016713885199635643,0.005762634467192692,0.027665135932078595
68,0.009853150193576495,-0.0011004485078216514,0.020806748894974643
69,0.0127293289125313,0.001774914333545298,0.023683743491517303
70,0.009865896482254366,-0.0010898796751261132,0.020821672639634844
71,0.009089456359049241,-0.0018671376255230774,0.020046050343621558
72,0.01141345651505736,0.0004561684109133865,0.022370744619201334
73,0.021377040821634524,0.010418658364556677,0.032335423278712375
74,0.04847584556793107,0.03751362497388985,0.05943806616197228
75,0.007089468276022799,-0.0038924679036640977,0.018071404455709695
76,0.014742928638448855,0.0037605711622354637,0.025725286114662245
77,0.012043623671251863,0.0010594444662150766,0.02302780287628865
78,0.026882901135824165,0.01589750638727075,0.03786829588437758
79,0.019073125174518084,0.00808167611475594,0.030064574234280227
80,0.009632828814136078,-0.0013616665716794252,0.02062732419995158
81,0.013444849474787676,0.002449577189481007,0.024440121760094344
82,0.0113497573082145,0.0003529717271588684,0.02234654288927013
83,0.013424984963225965,0.002427121096338903,0.024422848830113027
84,0.014036883889117072,0.0030375115501004527,0.025036256228133692
85,0.015042783362808254,0.004041762144900636,0.026043804580715875
86,0.013745414183426174,0.002742499602779426,0.024748328764072923
87,0.011424174895041668,0.00041967970512539476,0.02242867008495794
88,0.01675911780008843,0.005753530903870686,0.027764704696306174
89,0.01717000083394497,0.006162064896971528,0.028177936770918413
90,0.013509213362627073,0.002498812329230179,0.024519614396023966
91,0.007273469907629264,-0.003738456845251508,0.018285396660510034
92,0.01080193219832124,-0.00021043679561262227,0.021814301192255102
93,0.014948251421195323,0.003934907099233418,0.025961595743157227
94,0.01889048477438327,0.00787527290109155,0.029905696647674986
95,0.017147648787030012,0.006129455087235393,0.028165842486824633
96,0.019367755079479777,0.008347104985017574,0.03038840517394198
97,0.01264509578158934,0.0016213128528017352,0.023668878710376946
98,0.012391728999288766,0.0013666109050325219,0.02341684709354501
99,0.011190065968019528,0.00016366582922936086,0.022216466106809697
100,0.012571545624374476,0.00154410014272615,0.0235989911060228
