lag,acf,lower,upper
1,-0.010664751191389793,-0.020259285466848676,-0.0010702169159309098
2,-0.008325632446646056,-0.017921257912812023,0.0012699930195199105
3,-0.005615299343395717,-0.015211589767124127,0.003980991080332693
4,0.0005581003662179449,-0.009038492528269092,0.010154693260704983
5,0.001125709837649282,-0.008470886044663554,0.010722305719962119
6,0.005656057329035243,-0.0039405507090689825,0.01525266536713947
7,0.006019620711797525,-0.0035772941936704147,0.015616535617265465
8,0.0040557003236188416,-0.005541562155258963,0.013652962802496647
9,-0.009009608250682226,-0.01860702850106557,0.0005878119997011159
10,0.0009998980799638439,-0.00859830072217065,0.010598096882098337
11,0.008397450485450854,-0.001200757905595094,0.017995658876496803
12,0.010095552348299038,0.0004966676606190951,0.01969443703597898
13,-9.764662210698598e-05,-0.009697508693466883,0.009502215449252912
14,-0.004689008517249383,-0.014288870680041074,0.0049108536455423095
15,-0.009185642484677764,-0.018785715481190693,0.0004144305118351649
16,0.005422899812235976,-0.0041779822318112935,0.015023781856283246
17,0.0003190090493179875,-0.009282154958589714,0.009920173057225689
18,0.0003973365051983449,-0.009203828478439884,0.009998501488836574
19,-0.009883921965035677,-0.01948508846237723,-0.0002827554676941204
20,0.005911183614567777,-0.003690919498034094,0.015513286727169649
21,0.003405731906584133,-0.006196706189008741,0.013008170002177006
22,-0.0024330450161738617,-0.012035594306619171,0.007169504274271449
23,0.002995868127499707,-0.00660673791221276,0.012598474167212175
24,0.001989229890019503,-0.007613462190034417,0.011591921970073422
25,-0.001929118774913404,-0.011531848788552363,0.007673611238725556
26,0.003630100299283812,-0.005972665389866565,0.013232865988434189
27,0.0081546767113474,-0.0014482153017998222,0.017757568724494625
28,-0.006883270726238682,-0.016486800187491216,0.0027202587350138516
29,0.014383149284857984,0.004779165676701403,0.023987132893014566
30,0.0021969578783623475,-0.0074090084413433194,0.011802924198068014
31,0.006031176863214017,-0.0035748357104764088,0.015637189436904442
32,-0.003780077801257309,-0.013386438953687485,0.005826283351172868
33,0.002106128749412102,-0.007500369329443059,0.011712626828267264
34,-0.0034638126563498787,-0.013070353241335337,0.006142727928635579
35,-0.0009475924260395828,-0.0105542479816696,0.008659063129590435
36,0.005568143026192295,-0.004038521133797174,0.015174807186181763
37,0.007977017807127491,-0.0016299434436858138,0.017583979057940798
38,-0.003760544551114693,-0.013368115520045496,0.00584702641781611
39,0.0028779697539852707,-0.006729736712859738,0.01248567622083028
40,0.0008482232732573824,-0.008759562553052085,0.01045600909956685
41,0.0035133005700098774,-0.0060944921498776354,0.013121093289897391
42,-0.0030082215649575067,-0.012616132548721909,0.006599689418806896
43,-0.0016997691001522782,-0.011307766787392391,0.007908228587087836
44,0.002887701426246426,-0.006720323942781914,0.012495726795274767
45,-0.0037005518895926017,-0.013308657153036706,0.005907553373851502
46,-0.00032384302498352955,-0.00993207949031314,0.009284393440346081
47,0.0020839873519706113,-0.007524250118144102,0.011692224822085324
48,0.008014652977438806,-0.001593626102251524,0.017622932057129136
49,0.0008056512151618868,-0.008803243264860278,0.010414545695184053
50,-0.004519629833427568,-0.014128530531702412,0.005089270864847274
51,-0.0013294061472384005,-0.01093850253856372,0.00827969024408692
52,0.002467231164188443,-0.007141882158044106,0.012076344486420991
53,0.0019480647656143376,-0.007661106871963111,0.011557236403191786
54,-0.007165947330512318,-0.01677515532339605,0.002443260662371414
55,-0.00427946426857073,-0.013889164183528173,0.005330235646386712
56,-0.008497623614108964,-0.018107498962682895,0.0011122517344649661
57,0.000875584770224067,-0.008734982265003004,0.010486151805451139
58,0.0003785202030289499,-0.00923205417556146,0.009989094581619359
59,-0.004841372628247724,-0.014451948379224991,0.004769203122729544
60,-0.002098958039336508,-0.011709758297547885,0.007511842218874869
61,0.0008031054815154912,-0.008807736974981351,0.010413947938012333
62,0.0013677907144915742,-0.008243057919770208,0.010978639348753356
63,0.0020505358647532152,-0.007560330688970184,0.011661402418476616
64,-0.0024315852670222598,-0.012042492094218366,0.0071793215601738455
65,0.007787498299092075,-0.001823465160007291,0.01739846175819144
66,0.0005600692370376258,-0.0090514750716389,0.01017161354571415
67,-0.010259703437440358,-0.0198712507503802,-0.000648156124500518
68,0.00689210437169849,-0.0027204510359367133,0.016504659779333693
69,0.007042926348014071,-0.002570083945396941,0.016655936641425083
70,-0.00046681440246705336,-0.01008029968531769,0.009146670880383583
71,0.0005117573064459768,-0.009101730063082375,0.010125244675974327
72,-0.0015672213629748851,-0.011180711240314707,0.008046268514364937
73,0.0007720057383922251,-0.008841507658382272,0.010385519135166723
74,-0.007362405662410219,-0.016975924766167855,0.0022511134413474177
75,-0.006555937872164004,-0.01616997600676459,0.0030581002624365857
76,0.00017633735425703038,-0.009438112311120895,0.009790787019634956
77,-0.0028310371102151207,-0.012445487073315782,0.00678341285288554
78,-0.005203111593802418,-0.014817638295304011,0.004411415107699175
79,0.006900814487568548,-0.0027139714171064977,0.016515600392243594
80,-0.001715212535470668,-0.011330454370584392,0.007900029299643055
81,-0.002410466974665522,-0.012025736975627394,0.00720480302629635
82,0.001739042532837316,-0.007876283095353794,0.011354368161028425
83,-0.003140456308365821,-0.012755810890222576,0.0064748982734909345
84,-0.0005585725204413781,-0.010174021522706,0.009056876481823245
85,0.008818434231634097,-0.0007970177576447687,0.018433886220912965
86,0.002939955868453888,-0.006676240585751725,0.0125561523226595
87,-0.014037698036745577,-0.02365397723261017,-0.004421418840880983
88,0.0024826855568389926,-0.007135479848555496,0.01210085096223348
89,0.0036827404285292385,-0.00593548396948183,0.013300964826540307
90,-0.008105021124798864,-0.017723375328036785,0.0015133330784390577
91,0.00025089653416174377,-0.009368086365716996,0.009869879434040482
92,-0.004644159546675367,-0.014263143048985998,0.004974823955635265
93,-0.0008060802760107531,-0.010425270187126717,0.008813109635105211
94,0.0007933559757223518,-0.008825840153608797,0.0104125521050535
95,0.006443620706273328,-0.0031755814465045827,0.016062822859051237
