,S_0,S_1,S_2,S_3,S_4
S_0,0.0,69.6536500812257,63.7274300993545,144.60408320752788,63.23092922676163
S_1,69.65365008122572,0.0,90.97956155806136,143.66690972728554,80.08178836567699
S_2,63.72743009935452,90.97956155806138,0.0,172.92747968015078,46.44499835434676
S_3,144.6040832075279,143.66690972728554,172.92747968015075,0.0,165.36106996350213
S_4,63.230929226761646,80.08178836567699,46.444998354346744,165.36106996350213,0.0
