,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,1.1730899391991578e-19,0.017847443643504737,0.01640796514226791,0.1621235321796426,0.5118827184842436,0.2917383405499584,3.828836842519079e-13,0.0,0.0
S_1,0.0,0.0,0.0,1.3708042006771991e-26,1.6766552110812548e-57,8.673504859609095e-14,0.15801106881761645,0.43931361090518684,0.4026753202770158,9.416624446083617e-14,0.0,0.0
S_2,0.0,0.0,0.0,1.185991295742415e-47,1.7401280600793043e-26,0.0014714816453815615,0.02169629708203828,0.9528420221117619,0.019050366857481498,0.004939832303336487,0.0,0.0
S_3,0.0,0.0,0.0,0.007095239705687339,5.453773330206256e-08,0.012533454950358555,0.34766229877946814,0.435510223761562,0.16139160533782335,0.035807122927367256,0.0,0.0
