,0
0,1.0
1,0.0946773984680948
2,0.010891075082987624
3,0.01093740767065854
4,0.025377639028639796
5,0.011069265713446618
6,-0.0049843292145503836
7,0.006521165582983524
8,0.0013641255850965267
9,0.00019556549232605238
10,0.015545054479229355
11,-0.005384089307336045
12,-0.011544714539690894
13,0.014510422007089985
14,0.02544501016650776
15,-0.01209630287157656
16,0.017635177152190123
17,0.0058214244242536396
18,-0.0027075432184616014
19,0.003816197422495225
20,0.0030982549231099417
21,-0.002917586636227036
22,0.01282480789910931
23,-0.0011372265273344652
24,0.02622589289424909
25,-0.002815819468887325
26,0.01750444032602744
27,-0.008934484385856319
28,-0.004397301926585556
29,-0.011188288933417712
30,-0.012397560721500937
31,-0.009224283395529265
32,0.0002810259090991014
33,0.004809389980083762
34,-0.001172463504056176
35,-0.00934379717277257
36,-0.008868631711760333
37,-0.015592446471558455
38,-0.005629482877822529
39,-0.002393631909876678
40,0.003506728088170511
41,0.005291900271138076
42,-0.006525115468814703
43,-0.006442427193509737
44,0.0143395813551046
45,-0.011009933336519303
46,0.005757836262911084
47,-0.018805970764538833
48,-0.007205335908512607
49,-0.005324200440824904
50,-0.012387454390309544
51,-0.01394949180852262
52,6.166867594124144e-05
53,-0.015083931817387822
54,-0.0192009278386452
55,-0.012999587987285973
56,-0.006248593834142987
57,-0.012842833381511707
58,-0.012163639682197639
59,-0.0031854039640011682
60,-0.0043179497353516205
61,-0.00991861899360161
62,0.0035940196551643836
63,-0.0104704268580777
64,-0.007375911629387247
65,-0.006489448454650973
66,0.002108914720725694
67,0.006520254887766883
68,-0.006617568978175855
69,-0.006458977335305666
70,-0.012167829047702321
71,-0.0209875933516478
72,-0.01613396381150389
73,-0.01627476950538389
74,-0.004334123765301603
75,-0.0028510344281569996
76,-0.008671855974841308
77,-0.005956032777654794
78,-0.01976116095460752
79,-0.003118556770730939
80,-0.00891153246179903
81,0.019166602522008722
82,-0.011804990697921978
83,-0.013217653342552144
84,0.001245550495598322
85,-0.0053066785510290475
86,-0.007500571434660878
87,-0.006379051156906831
88,-0.006002933077632826
89,-0.006671506877002669
90,-0.010644667239640731
91,-0.008125453814482222
92,-0.0026593544140262556
93,-0.008234905533945321
94,-0.01190301986690934
95,0.004624019558488696
96,-0.00754095921529007
97,-0.0012992380284114575
98,-1.8837913922400018e-05
99,-0.0029840959314555125
100,-0.008240211474744573
