,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,0.0,0.00011951429390955158,0.001434171526914619,0.9964862797590592,0.0019122287025528254,4.780571756382063e-05,0.0,0.0,0.0
