,0
0,1.0
1,0.04940376855614817
2,0.02220276978501507
3,0.020555954605648914
4,0.02375459623177545
5,0.02339247546458436
6,0.016888926066208943
7,0.025354970688510857
8,0.01750383060715087
9,0.019972309675417868
10,0.021046265573071685
11,0.01676072370032599
12,0.019441654004722243
13,0.016141573455196505
14,0.018424160744268423
15,0.011801962154645594
16,0.011398858661842586
17,0.016838936224324634
18,0.010245750162030099
19,0.019244923982491044
20,0.012156605494930748
21,0.014658000591994354
22,0.019769512870117856
23,0.013851446156865848
24,0.01688548194481603
25,0.01126266092848008
26,0.00722221738500813
27,0.024089094723246315
28,0.006312114301491842
29,0.009826475463457725
30,0.015658071108998924
31,0.009111124434623375
32,0.008727821764729745
33,0.01016640385786549
34,0.006908569875308593
35,0.013090927300633243
36,0.008265613058949992
37,0.010406792946199426
38,0.015025425308420824
39,0.005082353269350105
40,0.016729298757718853
41,0.010189048103902759
42,0.009460691954625814
43,0.008888918142265737
44,0.008450588545877689
45,0.005045089405357366
46,0.0031194075753159167
47,0.011178938701428616
48,0.006200327646408529
49,0.007232692143885019
50,0.009088247113004462
51,0.006172767731065386
52,0.0030988146636267487
53,0.00708191476326839
54,0.007936697018501285
55,0.0018376492101900299
56,0.017372537193426376
57,0.002351744286846418
58,0.0037326537573034004
59,0.008766250266793202
60,0.009440339668854979
61,0.005465655869376149
62,0.021337579471240528
63,0.002852152173207785
64,0.010430760050615082
65,0.0057204313938599375
66,0.003947641494688418
67,0.004883196267775399
68,0.005448040792228921
69,0.0031755323392895322
70,0.0001972038740189554
71,0.0028256320392488353
72,0.010005268994141135
73,0.004772519216128868
74,0.008524943447754159
75,0.0016912734101742492
76,0.0033025026606370448
77,0.00012243801385007598
78,0.004216342869629429
79,0.0028480853938417424
80,0.0077490775205440125
81,0.0038899366957721713
82,0.007416695897386501
83,0.0019424797701841673
84,1.1375069044492805e-05
85,0.05288561226931663
86,0.0014209373923306445
87,0.0008496974182635439
88,0.006318473940732609
89,0.00437789759236331
90,0.002902989971462582
91,0.0048987650916084155
92,0.0031084732524315666
93,0.0011556366720620822
94,-0.0005453070950796775
95,0.00472951636264186
96,0.012853728943570925
97,0.011433871744428427
98,-0.002074303627079839
99,-0.00024027203556230427
100,-0.0008205263810023576
