,S_0,S_1,S_2,S_3
S_0,0.0,267.4150754095084,84.99790118596138,183.8535480359944
S_1,267.41507540950846,0.0,327.5710702171637,149.56010882049097
S_2,84.99790118596138,327.57107021716354,0.0,259.000590708081
S_3,183.85354803599446,149.56010882049097,259.00059070808106,0.0
