,S_0,S_1,S_2,S_3,S_4
S_0,0.0,1.7352756259669928,3.3852754619576446,2.9208979106989608,2.703964509422344
S_1,1.7352756259669928,0.0,1.9599575497097264,1.3516048499611883,1.2257798364377646
S_2,3.3852754619576446,1.9599575497097264,0.0,0.8842538199458053,0.8076468528398667
S_3,2.9208979106989608,1.3516048499611883,0.8842538199458053,0.0,0.6586729327260413
S_4,2.703964509422343,1.2257798364377643,0.8076468528398665,0.6586729327260412,0.0
