,S_0,S_1,S_2,S_3,S_4
S_0,0.0,1.936747072404075,2.1825227243101883,1.9557817894890646,1.5306112339072218
S_1,1.9367470724040752,0.0,3.103581052106946,2.883323546351931,2.1983874997399777
S_2,2.1825227243101883,3.1035810521069465,0.0,0.5348219292548839,1.0000333409015811
S_3,1.9557817894890646,2.8833235463519307,0.5348219292548837,0.0,0.6988280987010407
S_4,1.5306112339072224,2.198387499739978,1.0000333409015811,0.6988280987010409,0.0
