,S_0,S_1,S_2,S_3,S_4
S_0,0.0,0.4155837238603936,0.6959407375871657,0.7115350364388167,0.5948815027934867
S_1,0.4155837238603935,0.0,0.648394281703502,0.6673211210073661,0.5512823051925803
S_2,0.6959407375871657,0.6483942817035021,0.0,0.05453556721578212,0.25050696421942165
S_3,0.7115350364388167,0.6673211210073663,0.05453556721578212,0.0,0.21879250118969823
S_4,0.5948815027934866,0.5512823051925803,0.2505069642194216,0.2187925011896982,0.0
