,S_0,S_1,S_2,S_3,S_4
S_0,0.0,1.6862300935616046,1.809138989506183,11.054723075804272,1.423938241164889
S_1,1.6862300935616044,0.0,1.62705808154521,11.117605817332448,0.7976517767094935
S_2,1.8091389895061827,1.62705808154521,0.0,11.889885070477094,0.9429214762520824
S_3,11.054723075804272,11.117605817332452,11.889885070477096,0.0,11.329221862922326
S_4,1.4239382411648893,0.797651776709494,0.9429214762520828,11.329221862922328,0.0
