,S_0,S_1,S_2,S_3,S_4
S_0,0.0,1.0798076966041041,1.0158985568273635,1.0419689688405271,0.7311461741886147
S_1,1.0798076966041044,0.0,1.4157423062103485,1.4420890555815702,1.1349292162555438
S_2,1.015898556827364,1.4157423062103487,0.0,0.2430857122701756,0.477928589828738
S_3,1.0419689688405271,1.4420890555815702,0.24308571227017553,0.0,0.3111300084488952
S_4,0.7311461741886149,1.134929216255544,0.477928589828738,0.3111300084488953,0.0
